DATA_HI,PERÍODE_HI,NO_HI,FL_NO,NO2_HI,FL_NO2,O3_HI,FL_O3,PM10_HI,FL_PM10,TMP_HI,FL_TMP,HR_HI,FL_HR,RS_HI,FL_RS,PRB_HI,FL_PRB,LL_HI,FL_LL
22/05/2020,10,3.9,V,12,V,92,V,3,V,26.5,V,37,V,913,V,1020,V,0,V
22/05/2020,11,7.2,V,18,V,86,V,3,V,27,V,40,V,972,V,1020,V,0,V
22/05/2020,12,1.8,V,8,V,95,V,3,V,26,V,47,V,1019,V,1020,V,0,V
22/05/2020,13,2.4,V,6,V,92,V,3,V,26.4,V,50,V,1022,V,1020,V,0,V
22/05/2020,14,15.1,V,24,V,76,V,3,V,26,V,54,V,955,V,1020,V,0,V
22/05/2020,15,6.3,V,19,V,83,V,3,V,25.8,V,51,V,810,V,1020,V,0,V
22/05/2020,16,1.3,V,11,V,100,V,3,V,25.6,V,44,V,598,V,1020,V,0,V
22/05/2020,17,1,V,10,V,98,V,6,V,24.8,V,47,V,377,V,1020,V,0,V
22/05/2020,18,1,V,7,V,96,V,6,V,24.1,V,56,V,130,V,1020,V,0,V
22/05/2020,19,1,V,5,V,90,V,3,V,22.9,V,67,V,10,V,1020,V,0,V
22/05/2020,20,1,V,4,V,76,V,3,V,21.3,V,80,V,2,V,1021,V,0,V
22/05/2020,21,1,V,3,V,68,V,7,V,20.1,V,86,V,2,V,1021,V,0,V
22/05/2020,22,1,V,2,V,63,V,14,V,19.6,V,88,V,2,V,1021,V,0,V
22/05/2020,23,1,V,2,V,68,V,17,V,19.2,V,89,V,2,V,1022,V,0,V
22/05/2020,24,1,V,2,V,65,V,6,V,18.9,V,91,V,2,V,1021,V,0,V
23/05/2020,1,1.8,V,4,V,64,V,9,V,18.7,V,92,V,2,V,1021,V,0,V
23/05/2020,2,1,V,2,V,66,V,13,V,18.3,V,93,V,2,V,1021,V,0,V
23/05/2020,3,1,V,3,V,66,V,11,V,18.1,V,93,V,2,V,1021,V,0,V
23/05/2020,4,1,V,2,V,57,V,7,V,17.9,V,94,V,2,V,1021,V,0,V
23/05/2020,5,2.8,V,6,V,52,V,3,V,17.8,V,94,V,2,V,1021,V,0,V
23/05/2020,6,1,V,3,V,57,V,3,V,18.8,V,94,V,66,V,1021,V,0,V
23/05/2020,7,1.8,V,5,V,66,V,3,V,20.2,V,88,V,290,V,1022,V,0,V
23/05/2020,8,3.1,V,9,V,71,V,3,V,21.2,V,77,V,506,V,1022,V,0,V
23/05/2020,9,1.4,V,7,V,78,V,3,V,22.2,V,68,V,765,V,1022,V,0,V
23/05/2020,10,1.3,V,7,V,81,V,3,V,23.1,V,61,V,940,V,1022,V,0,V
23/05/2020,11,2.6,V,10,V,83,V,3,V,24.2,V,50,V,1053,V,1022,V,0,V
23/05/2020,12,1.3,V,6,V,92,V,3,V,24.6,V,44,V,1091,V,1022,V,0,V
23/05/2020,13,1.7,V,6,V,101,V,3,V,24.7,V,42,V,1084,V,1022,V,0,V
23/05/2020,14,1,V,5,V,105,V,3,V,24.6,V,43,V,995,V,1021,V,0,V
23/05/2020,15,1,V,3,V,109,V,7,V,24.5,V,45,V,839,V,1021,V,0,V
23/05/2020,16,1,V,4,V,108,V,7,V,24.5,V,47,V,635,V,1021,V,0,V
23/05/2020,17,1,V,3,V,109,V,3,V,24.4,V,45,V,381,V,1021,V,0,V
23/05/2020,18,1,V,3,V,105,V,8,V,23.9,V,47,V,135,V,1021,V,0,V
23/05/2020,19,1,V,4,V,91,V,12,V,21.7,V,75,V,6,V,1022,V,0,V
23/05/2020,20,1,V,3,V,87,V,12,V,20,V,85,V,2,V,1022,V,0,V
23/05/2020,21,1,V,2,V,89,V,8,V,19.6,V,85,V,2,V,1023,V,0,V
23/05/2020,22,1,V,2,V,76,V,3,V,19.6,V,85,V,2,V,1023,V,0,V
23/05/2020,23,1,V,2,V,61,V,10,V,19.3,V,86,V,2,V,1023,V,0,V
23/05/2020,24,1,V,2,V,61,V,14,V,18.7,V,82,V,2,V,1023,V,0,V
24/05/2020,1,1,V,2,V,63,V,20,V,18.4,V,81,V,2,V,1023,V,0,V
24/05/2020,2,1,V,2,V,65,V,13,V,17.9,V,82,V,2,V,1022,V,0,V
24/05/2020,3,1,V,2,V,68,V,18,V,17.5,V,80,V,2,V,1022,V,0,V
24/05/2020,4,1,V,2,V,72,V,12,V,17.4,V,74,V,2,V,1022,V,0,V
24/05/2020,5,1,V,2,V,67,V,10,V,17.4,V,77,V,2,V,1023,V,0,V
24/05/2020,6,1,V,2,V,64,V,18,V,17.6,V,78,V,12,V,1023,V,0,V
24/05/2020,7,1,V,2,V,60,V,9,V,17.5,V,77,V,42,V,1024,V,0,V
24/05/2020,8,1,V,2,V,62,V,11,V,18.1,V,72,V,359,V,1024,V,0,V
24/05/2020,9,1,V,2,V,63,V,17,V,18.8,V,71,V,647,V,1024,V,0,V
24/05/2020,10,1.3,V,2,V,70,V,3,V,19.4,V,61,V,830,V,1024,V,0,V
24/05/2020,11,1,V,2,V,77,V,8,V,20,V,54,V,946,V,1024,V,0,V
24/05/2020,12,1,V,2,V,77,V,9,V,20.2,V,55,V,1044,V,1023,V,0,V
24/05/2020,13,1,V,2,V,77,V,3,V,20.4,V,55,V,1084,V,1023,V,0,V
24/05/2020,14,1,V,2,V,78,V,3,V,20.1,V,55,V,870,V,1023,V,0,V
24/05/2020,15,1,V,2,V,78,V,3,V,19.4,V,58,V,485,V,1023,V,0,V
24/05/2020,16,1,V,2,V,79,V,3,V,19.1,V,60,V,255,V,1023,V,0,V
24/05/2020,17,1,V,2,V,82,V,10,V,18.9,V,60,V,253,V,1022,V,0,V
24/05/2020,18,1,V,2,V,82,V,12,V,18.9,V,57,V,140,V,1022,V,0,V
24/05/2020,19,1,V,2,V,83,V,9,V,18.5,V,57,V,11,V,1022,V,0,V
24/05/2020,20,1.5,V,6,V,75,V,7,V,18,V,59,V,2,V,1022,V,0,V
24/05/2020,21,1,V,7,V,64,V,10,V,17.9,V,60,V,2,V,1023,V,0,V
24/05/2020,22,1,V,3,V,46,V,20,V,16.6,V,68,V,2,V,1023,V,0,V
24/05/2020,23,1,V,2,V,34,V,,N,15.7,V,73,V,2,V,1022,V,0,V
24/05/2020,24,1,V,2,V,31,V,8,V,15.3,V,74,V,2,V,1022,V,0,V
25/05/2020,1,1,V,2,V,42,V,11,V,15.7,V,78,V,2,V,1022,V,0,V
25/05/2020,2,1,V,2,V,49,V,6,V,16.2,V,82,V,2,V,1021,V,0,V
25/05/2020,3,1,V,2,V,59,V,3,V,16.6,V,83,V,2,V,1021,V,0,V
25/05/2020,4,1,V,2,V,74,V,7,V,17.7,V,84,V,2,V,1021,V,0,V
25/05/2020,5,2.4,V,4,V,68,V,11,V,17.9,V,83,V,2,V,1021,V,0,V
25/05/2020,6,5.4,V,9,V,66,V,17,V,19,V,72,V,101,V,1021,V,0,V
25/05/2020,7,3.5,V,7,V,72,V,6,V,19,V,68,V,94,V,1022,V,0,V
25/05/2020,8,2.9,V,3,V,76,V,7,V,19.5,V,65,V,211,V,1022,V,0,V
25/05/2020,9,1.7,V,2,V,76,V,10,V,20.5,V,62,V,736,V,1022,V,0,V
25/05/2020,10,2.6,V,5,V,80,V,11,V,20.7,V,60,V,696,V,1022,V,0,V
25/05/2020,11,,N,,N,,N,9,V,20.9,V,60,V,754,V,1022,V,0,V
25/05/2020,12,,N,,N,,N,11,V,20.8,V,62,V,911,V,1022,V,0,V
25/05/2020,13,,N,,N,,N,13,V,21,V,62,V,1031,V,1022,V,0,V
25/05/2020,14,2.1,V,3,V,79,V,9,V,20.9,V,61,V,940,V,1021,V,0,V
25/05/2020,15,1.7,V,3,V,81,V,9,V,20.8,V,62,V,593,V,1021,V,0,V
25/05/2020,16,1.7,V,3,V,84,V,7,V,19.4,V,69,V,197,V,1021,V,0,V
25/05/2020,17,1.3,V,3,V,86,V,26,V,19.5,V,70,V,264,V,1020,V,0,V
25/05/2020,18,1,V,3,V,93,V,,N,19.2,V,71,V,129,V,1020,V,0,V
25/05/2020,19,1,V,2,V,96,V,3,V,18.6,V,75,V,7,V,1021,V,0,V
25/05/2020,20,1,V,3,V,96,V,8,V,17.9,V,81,V,2,V,1021,V,0,V
25/05/2020,21,1,V,2,V,97,V,,M,17.6,V,85,V,2,V,1021,V,0,V
25/05/2020,22,,N,,N,84,V,,M,17.4,V,88,V,2,V,1021,V,0,V
25/05/2020,23,1,V,2,V,91,V,,M,17.2,V,90,V,3,V,1021,V,0,V
25/05/2020,24,1,V,2,V,86,V,19,V,17.1,V,90,V,2,V,1021,V,0,V
26/05/2020,1,1,V,3,V,72,V,22,V,16.9,V,92,V,2,V,1021,V,0,V
26/05/2020,2,3.4,V,2,V,61,V,21,V,16.5,V,92,V,2,V,1021,V,0,V
26/05/2020,3,2.1,V,3,V,56,V,13,V,16.5,V,92,V,2,V,1020,V,0,V
26/05/2020,4,1.3,V,2,V,51,V,24,V,16.4,V,92,V,3,V,1021,V,0,V
26/05/2020,5,2.3,V,5,V,53,V,8,V,16.7,V,92,V,3,V,1021,V,0,V
26/05/2020,6,2.8,V,8,V,75,V,8,V,18.2,V,90,V,65,V,1021,V,0,V
26/05/2020,7,2.6,V,6,V,98,V,3,V,19.7,V,75,V,288,V,1021,V,0,V
26/05/2020,8,3.2,V,9,V,103,V,6,V,21.1,V,62,V,526,V,1021,V,0,V
26/05/2020,9,2.1,V,6,V,103,V,3,V,21.8,V,61,V,738,V,1021,V,0,V
26/05/2020,10,2.7,V,8,V,103,V,3,V,22.9,V,55,V,912,V,1022,V,0,V
26/05/2020,11,1.5,V,6,V,100,V,3,V,23.2,V,49,V,1031,V,1022,V,0,V
26/05/2020,12,1.7,V,5,V,95,V,3,V,23,V,49,V,1082,V,1021,V,0,V
26/05/2020,13,1,V,2,V,96,V,3,V,22.9,V,52,V,1064,V,1021,V,0,V
26/05/2020,14,1,V,2,V,96,V,3,V,23.5,V,45,V,976,V,1021,V,0,V
26/05/2020,15,1.8,V,4,V,98,V,3,V,24.2,V,39,V,824,V,1020,V,0,V
26/05/2020,16,1,V,3,V,97,V,3,V,24.2,V,40,V,621,V,1020,V,0,V
26/05/2020,17,1.7,V,4,V,94,V,8,V,22.8,V,47,V,388,V,1020,V,0,V
26/05/2020,18,1.3,V,2,V,95,V,7,V,22.1,V,50,V,140,V,1020,V,0,V
26/05/2020,19,1.6,V,2,V,95,V,3,V,20.7,V,58,V,7,V,1020,V,0,V
26/05/2020,20,2,V,4,V,80,V,3,V,19.4,V,67,V,2,V,1020,V,0,V
26/05/2020,21,1,V,3,V,64,V,6,V,18.1,V,76,V,2,V,1020,V,0,V
26/05/2020,22,1,V,2,V,55,V,24,V,17.4,V,81,V,2,V,1021,V,0,V
26/05/2020,23,1.5,V,2,V,47,V,18,V,17,V,84,V,2,V,1021,V,0,V
26/05/2020,24,1,V,2,V,47,V,12,V,17,V,84,V,2,V,1020,V,0,V
27/05/2020,1,1,V,2,V,45,V,11,V,16.5,V,85,V,2,V,1020,V,0,V
27/05/2020,2,1,V,2,V,49,V,3,V,16.5,V,88,V,3,V,1020,V,0,V
27/05/2020,3,2.1,V,2,V,77,V,3,V,17,V,90,V,2,V,1020,V,0,V
27/05/2020,4,1,V,2,V,59,V,8,V,16.7,V,88,V,2,V,1020,V,0,V
27/05/2020,5,2.3,V,4,V,59,V,13,V,17.1,V,87,V,3,V,1020,V,0,V
27/05/2020,6,3.7,V,7,V,68,V,13,V,18.2,V,81,V,71,V,1020,V,0,V
27/05/2020,7,3.5,V,8,V,87,V,11,V,19.7,V,75,V,296,V,1021,V,0,V
27/05/2020,8,3.5,V,10,V,90,V,6,V,21,V,67,V,526,V,1021,V,0,V
27/05/2020,9,2.1,V,7,V,99,V,4,V,22.6,V,56,V,748,V,1021,V,0,V
27/05/2020,10,1.8,V,7,V,98,V,3,V,23.5,V,52,V,926,V,1021,V,0,V
27/05/2020,11,1.6,V,9,V,100,V,3,V,21.9,V,65,V,1035,V,1022,V,0,V
27/05/2020,12,1,V,7,V,101,V,10,V,22.7,V,60,V,1079,V,1021,V,0,V
27/05/2020,13,1,V,6,V,99,V,14,V,23,V,61,V,1070,V,1021,V,0,V
27/05/2020,14,1,V,7,V,96,V,9,V,23.3,V,63,V,999,V,1021,V,0,V
27/05/2020,15,1.8,V,7,V,95,V,7,V,22.5,V,67,V,810,V,1021,V,0,V
27/05/2020,16,1,V,8,V,93,V,7,V,22.1,V,66,V,608,V,1021,V,0,V
27/05/2020,17,1,V,6,V,90,V,16,V,22,V,71,V,388,V,1021,V,0,V
27/05/2020,18,1.3,V,5,V,90,V,12,V,22.2,V,69,V,135,V,1021,V,0,V
27/05/2020,19,1.3,V,3,V,81,V,10,V,21,V,73,V,5,V,1021,V,0,V
27/05/2020,20,1.3,V,3,V,73,V,7,V,19.8,V,76,V,2,V,1022,V,0,V
27/05/2020,21,1.8,V,3,V,62,V,6,V,18.9,V,82,V,2,V,1023,V,0,V
27/05/2020,22,1,V,2,V,57,V,19,V,18.3,V,86,V,2,V,1023,V,0,V
27/05/2020,23,1,V,2,V,50,V,6,V,17.8,V,88,V,2,V,1023,V,0,V
27/05/2020,24,1,V,2,V,35,V,19,V,16.9,V,89,V,2,V,1023,V,0,V
28/05/2020,1,2,V,2,V,34,V,10,V,16.7,V,90,V,2,V,1023,V,0,V
28/05/2020,2,2.8,V,3,V,31,V,8,V,16.4,V,91,V,2,V,1022,V,0,V
28/05/2020,3,1,V,2,V,28,V,10,V,15.9,V,91,V,2,V,1022,V,0,V
28/05/2020,4,1,V,3,V,29,V,9,V,15.6,V,93,V,2,V,1022,V,0,V
28/05/2020,5,2.2,V,6,V,29,V,6,V,15.7,V,93,V,3,V,1022,V,0,V
28/05/2020,6,3.1,V,7,V,39,V,11,V,17.5,V,93,V,60,V,1022,V,0,V
28/05/2020,7,2.4,V,3,V,66,V,7,V,19.4,V,87,V,288,V,1021,V,0,V
28/05/2020,8,2.4,V,3,V,74,V,6,V,20.8,V,75,V,523,V,1021,V,0,V
28/05/2020,9,2.1,V,4,V,79,V,13,V,22.1,V,66,V,740,V,1021,V,0,V
28/05/2020,10,1.8,V,4,V,81,V,12,V,23,V,59,V,917,V,1021,V,0,V
28/05/2020,11,2,V,8,V,81,V,3,V,21.8,V,68,V,967,V,1021,V,0,V
28/05/2020,12,1.3,V,7,V,85,V,,N,21.3,V,70,V,689,V,1020,V,0,V
28/05/2020,13,1,V,6,V,83,V,8,V,21.3,V,71,V,1002,V,1020,V,0,V
28/05/2020,14,1.3,V,6,V,81,V,7,V,21.7,V,68,V,889,V,1020,V,0,V
28/05/2020,15,1,V,5,V,82,V,3,V,22.5,V,61,V,880,V,1019,V,0,V
28/05/2020,16,1,V,5,V,80,V,6,V,22.7,V,59,V,693,V,1018,V,0,V
28/05/2020,17,1,V,4,V,80,V,14,V,22.6,V,60,V,411,V,1018,V,0,V
28/05/2020,18,1.3,V,5,V,82,V,11,V,21.8,V,62,V,144,V,1018,V,0,V
28/05/2020,19,1,V,2,V,84,V,9,V,20.4,V,68,V,6,V,1018,V,0,V
28/05/2020,20,1,V,3,V,77,V,3,V,19.3,V,77,V,2,V,1017,V,0,V
28/05/2020,21,1,V,2,V,71,V,3,V,18.5,V,81,V,2,V,1018,V,0,V
28/05/2020,22,1,V,2,V,66,V,6,V,17.9,V,83,V,2,V,1018,V,0,V
28/05/2020,23,1.3,V,3,V,50,V,8,V,17,V,85,V,2,V,1017,V,0,V
28/05/2020,24,1,V,2,V,35,V,10,V,16.2,V,86,V,2,V,1017,V,0,V
29/05/2020,1,1,V,2,V,31,V,19,V,15.8,V,87,V,2,V,1017,V,0,V
29/05/2020,2,3,V,6,V,49,V,6,V,16.1,V,87,V,2,V,1016,V,0,V
29/05/2020,3,1.3,V,3,V,57,V,3,V,16.3,V,87,V,2,V,1015,V,0,V
29/05/2020,4,1,V,2,V,54,V,3,V,16,V,88,V,2,V,1015,V,0,V
29/05/2020,5,4.4,V,15,V,40,V,3,V,15.9,V,89,V,2,V,1015,V,0,V
29/05/2020,6,9.2,V,31,V,38,V,3,V,17.7,V,84,V,67,V,1015,V,0,V
29/05/2020,7,3.8,V,14,V,68,V,20,V,19.3,V,76,V,296,V,1015,V,0,V
29/05/2020,8,1.7,V,7,V,82,V,9,V,19.9,V,71,V,533,V,1014,V,0,V
29/05/2020,9,2.3,V,8,V,83,V,7,V,20.2,V,69,V,747,V,1014,V,0,V
29/05/2020,10,2.4,V,10,V,82,V,3,V,20.6,V,69,V,924,V,1014,V,0,V
29/05/2020,11,1.9,V,10,V,84,V,7,V,21.4,V,63,V,1041,V,1014,V,0,V
29/05/2020,12,1,V,8,V,87,V,5,V,21.5,V,59,V,1084,V,1013,V,0,V
29/05/2020,13,1,V,6,V,83,V,3,V,21.9,V,57,V,1062,V,1013,V,0,V
29/05/2020,14,1,V,6,V,85,V,3,V,22,V,58,V,969,V,1013,V,0,V
29/05/2020,15,1,V,6,V,85,V,3,V,22.5,V,54,V,816,V,1012,V,0,V
29/05/2020,16,1,V,5,V,87,V,3,V,23.1,V,50,V,616,V,1012,V,0,V
29/05/2020,17,1.8,V,4,V,83,V,3,V,22.7,V,59,V,384,V,1011,V,0,V
29/05/2020,18,2.2,V,5,V,89,V,3,V,22.2,V,53,V,143,V,1011,V,0,V
29/05/2020,19,1.3,V,3,V,89,V,7,V,20.2,V,62,V,7,V,1012,V,0,V
29/05/2020,20,1,V,3,V,85,V,3,V,19.3,V,66,V,2,V,1012,V,0,V
29/05/2020,21,1.3,V,2,V,80,V,3,V,18.7,V,67,V,2,V,1013,V,0,V
29/05/2020,22,1,V,4,V,64,V,3,V,17.6,V,71,V,2,V,1013,V,0,V
29/05/2020,23,1,V,4,V,60,V,3,V,17.3,V,73,V,2,V,1013,V,0,V
29/05/2020,24,1.3,V,4,V,49,V,8,V,16.3,V,77,V,2,V,1013,V,0,V
30/05/2020,1,1,V,2,V,51,V,,N,15.7,V,80,V,2,V,1013,V,0,V
30/05/2020,2,1.5,V,2,V,47,V,,N,15.3,V,82,V,2,V,1013,V,0,V
30/05/2020,3,1,V,2,V,41,V,,N,14.9,V,83,V,2,V,1012,V,0,V
30/05/2020,4,1,V,2,V,46,V,,N,14.7,V,83,V,2,V,1012,V,0,V
30/05/2020,5,2.2,V,4,V,48,V,,N,15.2,V,83,V,3,V,1012,V,0,V
30/05/2020,6,2.1,V,6,V,41,V,,N,17.6,V,77,V,61,V,1012,V,0,V
30/05/2020,7,1.7,V,4,V,77,V,,N,20.5,V,69,V,297,V,1012,V,0,V
30/05/2020,8,1.5,V,2,V,87,V,,N,20.8,V,66,V,496,V,1012,V,0,V
30/05/2020,9,1.3,V,2,V,85,V,,N,21.5,V,62,V,747,V,1012,V,0,V
30/05/2020,10,1,V,3,V,86,V,,N,22.2,V,57,V,932,V,1012,V,0,V
30/05/2020,11,1.3,V,2,V,88,V,,N,22,V,55,V,614,V,1012,V,0,V
30/05/2020,12,1,V,2,V,92,V,,N,22.6,V,49,V,810,V,1012,V,0,V
30/05/2020,13,1,V,2,V,88,V,,N,22.8,V,53,V,902,V,1012,V,0,V
30/05/2020,14,1,V,2,V,90,V,,N,22.8,V,51,V,986,V,1012,V,0,V
30/05/2020,15,1,V,3,V,85,V,,N,22.7,V,59,V,857,V,1011,V,0,V
30/05/2020,16,1,V,2,V,86,V,,N,22.1,V,62,V,538,V,1011,V,0,V
30/05/2020,17,1,V,2,V,87,V,,N,21.5,V,65,V,283,V,1011,V,0,V
30/05/2020,18,1.3,V,2,V,89,V,,N,20.8,V,68,V,70,V,1011,V,0,V
30/05/2020,19,1,V,2,V,89,V,,N,20.2,V,71,V,7,V,1011,V,0,V
30/05/2020,20,1.3,V,3,V,85,V,,N,19.5,V,75,V,2,V,1011,V,0,V
30/05/2020,21,1,V,2,V,74,V,,N,18.7,V,76,V,2,V,1012,V,0,V
30/05/2020,22,1,V,2,V,68,V,,N,18,V,79,V,2,V,1012,V,0,V
07/08/2020,10,,N,,N,,N,,N,,N,,N,,N,,N,,N
30/05/2020,23,1.3,V,3,V,56,V,,N,17.1,V,82,V,2,V,1012,V,0,V
30/05/2020,24,1.6,V,2,V,60,V,,N,17,V,83,V,2,V,1012,V,0,V
31/05/2020,1,1,V,2,V,57,V,,N,16.7,V,86,V,2,V,1012,V,0,V
31/05/2020,2,1.4,V,2,V,55,V,,N,16.7,V,87,V,2,V,1012,V,0,V
31/05/2020,3,1,V,2,V,55,V,,N,16.4,V,88,V,2,V,1012,V,0,V
31/05/2020,4,1,V,2,V,58,V,,N,16.2,V,89,V,2,V,1011,V,0,V
31/05/2020,5,1.3,V,2,V,55,V,,N,16.5,V,88,V,3,V,1011,V,0,V
31/05/2020,6,2.3,V,2,V,62,V,,N,18.4,V,82,V,69,V,1011,V,0,V
31/05/2020,7,1,V,2,V,89,V,,N,20,V,74,V,278,V,1011,V,0,V
31/05/2020,8,1,V,2,V,97,V,,N,20.5,V,69,V,509,V,1012,V,0,V
31/05/2020,9,1,V,2,V,101,V,,N,21.3,V,61,V,728,V,1012,V,0,V
31/05/2020,10,1,V,2,V,105,V,,N,22.1,V,51,V,904,V,1012,V,0,V
31/05/2020,11,1,V,3,V,103,V,,N,23,V,48,V,1024,V,1012,V,0,V
31/05/2020,12,1.3,V,3,V,102,V,,N,24,V,47,V,1069,V,1011,V,0,V
31/05/2020,13,1,V,4,V,105,V,,N,23.8,V,42,V,1046,V,1011,V,0,V
31/05/2020,14,1,V,3,V,110,V,,N,23.5,V,35,V,959,V,1011,V,0,V
31/05/2020,15,1,V,3,V,104,V,,N,22.8,V,45,V,790,V,1010,V,0,V
31/05/2020,16,1,V,2,V,97,V,,N,21.9,V,57,V,611,V,1010,V,0,V
31/05/2020,17,1,V,2,V,96,V,,N,21.1,V,63,V,331,V,1010,V,0,V
31/05/2020,18,1,V,2,V,93,V,,N,20.9,V,66,V,161,V,1010,V,0,V
31/05/2020,19,1,V,2,V,93,V,,N,20.1,V,70,V,2,V,1011,V,0,V
31/05/2020,20,1,V,2,V,89,V,,N,19.2,V,76,V,2,V,1011,V,0,V
31/05/2020,21,1,V,2,V,82,V,,N,18.5,V,79,V,2,V,1011,V,0,V
31/05/2020,22,1,V,2,V,69,V,,N,17.9,V,80,V,2,V,1012,V,0,V
31/05/2020,23,1,V,3,V,61,V,,N,17.3,V,82,V,2,V,1012,V,0,V
31/05/2020,24,1,V,2,V,40,V,,N,16.3,V,83,V,2,V,1012,V,0,V
01/06/2020,1,1.5,V,2,V,41,V,,N,15.9,V,85,V,2,V,1012,V,0,V
01/06/2020,2,1.4,V,3,V,49,V,,N,16,V,86,V,2,V,1011,V,0,V
01/06/2020,3,1,V,2,V,59,V,,N,16.2,V,87,V,2,V,1010,V,0,V
01/06/2020,4,1,V,2,V,48,V,,N,16,V,87,V,2,V,1011,V,0,V
01/06/2020,5,3.6,V,8,V,37,V,,N,15.9,V,87,V,2,V,1011,V,0,V
01/06/2020,6,2.6,V,6,V,53,V,,N,18.6,V,84,V,77,V,1011,V,0,V
01/06/2020,7,4.3,V,9,V,80,V,,N,20.4,V,76,V,277,V,1012,V,0,V
01/06/2020,8,,Z,,Z,,Z,,N,21.6,V,64,V,494,V,1012,V,0,V
01/06/2020,9,,Z,,Z,,Z,,N,22.9,V,56,V,715,V,1012,V,0,V
01/06/2020,10,1.6,V,4,V,96,V,,N,23.4,V,51,V,907,V,1012,V,0,V
01/06/2020,11,1.5,V,7,V,102,V,,N,23.9,V,38,V,968,V,1013,V,0,V
01/06/2020,12,1.3,V,5,V,103,V,,N,23,V,45,V,316,V,1013,V,0,V
01/06/2020,13,1,V,4,V,103,V,,N,22.7,V,48,V,224,V,1013,V,0,V
01/06/2020,14,1,V,5,V,97,V,,N,22.4,V,57,V,545,V,1013,V,0,V
01/06/2020,15,1,V,4,V,98,V,,N,23.6,V,49,V,821,V,1012,V,0,V
01/06/2020,16,1,V,5,V,100,V,,N,23.6,V,48,V,608,V,1012,V,0,V
01/06/2020,17,1,V,4,V,99,V,,N,23,V,50,V,343,V,1012,V,0,V
01/06/2020,18,1,V,4,V,97,V,,N,21.9,V,60,V,119,V,1012,V,0,V
01/06/2020,19,1,V,3,V,93,V,,N,20.8,V,73,V,2,V,1012,V,0,V
01/06/2020,20,1,V,3,V,85,V,,N,20.1,V,81,V,2,V,1013,V,0,V
01/06/2020,21,1,V,2,V,75,V,,N,19.4,V,84,V,2,V,1013,V,0,V
01/06/2020,22,1,V,2,V,69,V,,N,18.9,V,86,V,2,V,1014,V,0,V
01/06/2020,23,1,V,2,V,66,V,,N,18.7,V,87,V,2,V,1014,V,0,V
01/06/2020,24,1,V,3,V,62,V,,N,18.4,V,88,V,2,V,1014,V,0,V
02/06/2020,1,1,V,2,V,62,V,,N,18.1,V,89,V,2,V,1013,V,0,V
02/06/2020,2,1,V,3,V,66,V,,N,18.5,V,87,V,2,V,1013,V,0,V
02/06/2020,3,1,V,3,V,62,V,,N,18.4,V,87,V,2,V,1012,V,0,V
02/06/2020,4,1.3,V,3,V,53,V,,N,17.9,V,88,V,2,V,1012,V,0,V
02/06/2020,5,4.1,V,11,V,39,V,,N,17.8,V,88,V,2,V,1012,V,0,V
02/06/2020,6,8.5,V,25,V,38,V,,N,19.3,V,86,V,73,V,1012,V,0,V
02/06/2020,7,4.6,V,18,V,69,V,,N,20.7,V,77,V,300,V,1012,V,0,V
07/08/2020,11,,N,,N,,N,,N,,N,,N,,N,,N,,N
02/06/2020,8,1.5,V,6,V,88,V,,N,21.8,V,63,V,506,V,1013,V,0,V
02/06/2020,9,1.6,V,8,V,99,V,,N,22.6,V,50,V,656,V,1013,V,0,V
02/06/2020,10,1.6,V,5,V,97,V,,N,23.1,V,53,V,684,V,1013,V,0,V
02/06/2020,11,2.1,V,8,V,95,V,,N,23.5,V,49,V,873,V,1013,V,0,V
02/06/2020,12,1,V,8,V,96,V,,N,23.6,V,50,V,1080,V,1012,V,0,V
02/06/2020,13,1,V,6,V,98,V,,N,24.1,V,47,V,981,V,1012,V,0,V
02/06/2020,14,1.3,V,7,V,96,V,,N,24.6,V,45,V,958,V,1011,V,0,V
02/06/2020,15,1.9,V,8,V,96,V,,N,23.5,V,49,V,750,V,1011,V,0,V
02/06/2020,16,1,V,7,V,101,V,,N,22.8,V,48,V,354,V,1011,V,0,V
02/06/2020,17,1,V,5,V,105,V,,N,22.9,V,46,V,197,V,1010,V,0,V
02/06/2020,18,1,V,3,V,109,V,,N,22.3,V,48,V,37,V,1010,V,0,V
02/06/2020,19,1.3,V,2,V,105,V,,N,21.6,V,56,V,2,V,1010,V,0,V
02/06/2020,20,1.3,V,3,V,93,V,,N,20.8,V,65,V,2,V,1010,V,0,V
02/06/2020,21,1,V,2,V,86,V,,N,20.2,V,68,V,2,V,1010,V,0,V
02/06/2020,22,1,V,3,V,85,V,,N,19.7,V,73,V,2,V,1010,V,0,V
02/06/2020,23,1,V,2,V,89,V,,N,19.6,V,77,V,2,V,1010,V,0,V
02/06/2020,24,1,V,2,V,89,V,,N,19.5,V,78,V,2,V,1010,V,0,V
03/06/2020,1,1,V,2,V,84,V,3,V,19.4,V,80,V,2,V,1009,V,0,V
03/06/2020,2,1,V,3,V,80,V,3,V,19.2,V,81,V,2,V,1009,V,0,V
03/06/2020,3,1,V,2,V,80,V,3,V,19.1,V,82,V,2,V,1008,V,0,V
03/06/2020,4,1,V,3,V,76,V,3,V,18.6,V,80,V,2,V,1008,V,0,V
03/06/2020,5,2.1,V,15,V,71,V,3,V,18.5,V,75,V,2,V,1008,V,0,V
03/06/2020,6,2.6,V,21,V,70,V,9,V,19.7,V,72,V,69,V,1008,V,0,V
