DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,VV_HI,FL_VV,DD_HI,FL_DD,TMP_HI,FL_TMP,O3_HI,FL_O3
26/09/2020,19,2,V,1,V,8,V,16,V,2.4,V,251,V,19.2,V,70,V
26/09/2020,20,2,V,1,V,3,V,20,V,3.2,V,243,V,19.7,V,75,V
26/09/2020,21,2,V,1,V,3,V,9,V,2.9,V,240,V,20,V,77,V
26/09/2020,22,2,V,1,V,3,V,16,V,3.4,V,239,V,20.4,V,76,V
26/09/2020,23,2,V,1,V,3,V,11,V,4,V,242,V,20.8,V,77,V
26/09/2020,24,2,V,1,V,3,V,9,V,5.1,V,240,V,21.3,V,80,V
27/09/2020,1,2,V,1,V,3,V,8,V,6.6,V,244,V,22.3,V,83,V
27/09/2020,2,2,V,1,V,3,V,12,V,7.4,V,243,V,22.5,V,85,V
27/09/2020,3,2,V,1,V,3,V,19,V,5.4,V,312,V,17.1,V,72,V
27/09/2020,4,2,V,1,V,3,V,14,V,6,V,343,V,15.2,V,70,V
27/09/2020,5,2,V,1,V,3,V,13,V,6.9,V,355,V,13.6,V,74,V
27/09/2020,6,2,V,1,V,3,V,13,V,6.1,V,344,V,14.6,V,70,V
27/09/2020,7,2,V,1,V,3,V,16,V,5.7,V,343,V,15.4,V,71,V
27/09/2020,8,2,V,1,V,3,V,22,V,6.5,V,341,V,16.2,V,69,V
27/09/2020,9,2,V,1,V,3,V,20,V,7.1,V,338,V,17,V,71,V
27/09/2020,10,2,V,1,V,3,V,18,V,8.5,V,336,V,17.7,V,75,V
27/09/2020,11,2,V,1,V,3,V,28,V,8.7,V,339,V,18.1,V,78,V
27/09/2020,12,2,V,1,V,3,V,23,V,8.1,V,340,V,18.3,V,78,V
27/09/2020,13,2,V,1,V,3,V,27,V,6.6,V,341,V,18.9,V,78,V
27/09/2020,14,2,V,1,V,3,V,25,V,6.7,V,332,V,19.3,V,79,V
27/09/2020,15,2,V,1,V,3,V,22,V,6.3,V,339,V,19.6,V,82,V
27/09/2020,16,2,V,1,V,3,V,20,V,4.2,V,353,V,18.7,V,81,V
27/09/2020,17,2,V,1,V,3,V,25,V,1.9,V,315,V,18.4,V,78,V
27/09/2020,18,2,V,1,V,11,V,20,V,1.4,V,278,V,17.7,V,65,V
27/09/2020,19,2,V,1,V,16,V,21,V,1.4,V,247,V,16.9,V,50,V
27/09/2020,20,2,V,1,V,11,V,10,V,1.4,V,222,V,17.5,V,60,V
27/09/2020,21,2,V,1,V,3,V,12,V,2,V,251,V,18.4,V,70,V
27/09/2020,22,2,V,1,V,3,V,10,V,3.6,V,250,V,19.4,V,77,V
27/09/2020,23,2,V,1,V,3,V,8,V,4.2,V,253,V,20,V,82,V
27/09/2020,24,2,V,1,V,3,V,14,V,4.3,V,253,V,20,V,84,V
28/09/2020,1,2,V,1,V,3,V,10,V,4,V,246,V,19.9,V,82,V
28/09/2020,2,2,V,1,V,3,V,10,V,3,V,255,V,17.3,V,76,V
28/09/2020,3,2,V,1,V,3,V,7,V,2.2,V,253,V,17.1,V,61,V
28/09/2020,4,2,V,1,V,3,V,7,V,1,V,263,V,16.5,V,44,V
28/09/2020,5,2,V,2.7,V,12,V,10,V,0.9,V,263,V,15.9,V,33,V
28/09/2020,6,2,V,8.2,V,30,V,9,V,1.6,V,257,V,16.6,V,23,V
28/09/2020,7,2,V,5.1,V,18,V,18,V,2.1,V,269,V,17.3,V,38,V
28/09/2020,8,2,V,7.7,V,16,V,15,V,1.8,V,266,V,19.4,V,47,V
28/09/2020,9,2,V,7,V,11,V,15,V,1.3,V,340,V,21.3,V,64,V
28/09/2020,10,2,V,3.2,V,7,V,14,V,1.6,V,314,V,22.4,V,72,V
28/09/2020,11,2,V,3.4,V,9,V,11,V,2.7,V,247,V,22.3,V,75,V
28/09/2020,12,2,V,3.3,V,9,V,10,V,2.1,V,251,V,22.4,V,78,V
28/09/2020,13,8,V,23.5,V,25,V,12,V,2.8,V,267,V,23.2,V,63,V
28/09/2020,14,2,V,2.1,V,6,V,13,V,3.3,V,246,V,22.7,V,82,V
28/09/2020,15,2,V,3.1,V,8,V,9,V,3.4,V,252,V,22.4,V,81,V
28/09/2020,16,2,V,3.1,V,9,V,9,V,2.8,V,254,V,22.3,V,79,V
28/09/2020,17,2,V,2.7,V,10,V,14,V,2.9,V,251,V,21.5,V,76,V
28/09/2020,18,2,V,1,V,11,V,12,V,1.9,V,253,V,20.4,V,69,V
28/09/2020,19,2,V,1,V,10,V,11,V,1.5,V,267,V,18.7,V,56,V
28/09/2020,20,2,V,1,V,7,V,14,V,0.7,V,293,V,18.1,V,62,V
28/09/2020,21,2,V,1,V,8,V,11,V,0.8,V,246,V,18.3,V,65,V
28/09/2020,22,2,V,1,V,7,V,14,V,0.5,V,289,V,17.6,V,62,V
28/09/2020,23,2,V,1,V,3,V,13,V,1,V,256,V,18,V,65,V
28/09/2020,24,2,V,1,V,3,V,9,V,1,V,248,V,18.2,V,67,V
29/09/2020,1,2,V,1,V,3,V,9,V,0.7,V,249,V,17.3,V,54,V
29/09/2020,2,2,V,1,V,3,V,9,V,0.2,V,264,V,17.3,V,49,V
29/09/2020,3,2,V,1,V,15,V,10,V,0,V,137,V,17.6,V,25,V
29/09/2020,4,2,V,1,V,15,V,9,V,0.4,V,61,V,18.1,V,41,V
29/09/2020,5,2,V,1,V,18,V,9,V,0.5,V,86,V,18.8,V,40,V
29/09/2020,6,2,V,18.1,V,44,V,11,V,0.5,V,82,V,18.3,V,17,V
29/09/2020,7,2,V,40.7,V,46,V,18,V,0.3,V,86,V,19.9,V,15,V
29/09/2020,8,2,V,3.7,V,14,V,42,V,1.4,V,66,V,21.1,V,57,V
29/09/2020,9,2,V,3,V,7,V,22,V,1.6,V,63,V,21.9,V,66,V
29/09/2020,10,2,V,2.3,V,7,V,15,V,1.6,V,69,V,22.3,V,73,V
29/09/2020,11,2,V,3.2,V,8,V,20,V,1.8,V,66,V,22.4,V,77,V
29/09/2020,12,2,V,3,V,8,V,23,V,1.9,V,66,V,22.7,V,78,V
29/09/2020,13,2,V,2.4,V,3,V,21,V,2,V,62,V,22.9,V,79,V
29/09/2020,14,2,V,3.1,V,7,V,19,V,1.8,V,86,V,23,V,81,V
29/09/2020,15,2,V,2,V,3,V,19,V,2.1,V,93,V,22.8,V,85,V
29/09/2020,16,2,V,2.2,V,8,V,9,V,2.1,V,91,V,22.4,V,82,V
29/09/2020,17,2,V,1,V,10,V,16,V,1.8,V,104,V,22.1,V,77,V
29/09/2020,18,2,V,2.3,V,16,V,9,V,1.3,V,115,V,21.4,V,68,V
29/09/2020,19,2,V,1,V,16,V,14,V,0.7,V,116,V,20.9,V,61,V
29/09/2020,20,2,V,1,V,12,V,12,V,0.4,V,116,V,20.6,V,64,V
29/09/2020,21,2,V,1,V,11,V,9,V,0.3,V,117,V,20,V,45,V
29/09/2020,22,2,V,1,V,12,V,10,V,0.1,V,153,V,18.3,V,29,V
29/09/2020,23,2,V,1,V,10,V,10,V,0.4,V,251,V,18.6,V,48,V
29/09/2020,24,2,V,1,V,3,V,8,V,0.1,V,257,V,18.2,V,58,V
30/09/2020,1,2,V,1,V,3,V,6,V,0.1,V,257,V,18.1,V,63,V
30/09/2020,2,2,V,1,V,3,V,9,V,0.3,V,261,V,18.1,V,68,V
30/09/2020,3,2,V,1,V,3,V,3,V,0.4,V,267,V,17.6,V,61,V
30/09/2020,4,2,V,1,V,3,V,3,V,0.6,V,253,V,17.9,V,62,V
30/09/2020,5,2,V,3.3,V,23,V,10,V,0.5,V,252,V,18,V,43,V
30/09/2020,6,2,V,14.1,V,53,V,10,V,0.8,V,255,V,18.4,V,16,V
30/09/2020,7,2,V,47.4,V,69,V,21,V,0.4,V,256,V,19.5,V,7,V
30/09/2020,8,2,V,17.2,V,35,V,24,V,0.3,V,257,V,21.9,V,40,V
30/09/2020,9,2,V,3.5,V,14,V,18,V,0.7,V,142,V,23.4,V,73,V
30/09/2020,10,2,V,2.7,V,10,V,21,V,0.9,V,133,V,23.8,V,91,V
30/09/2020,11,2,V,2.7,V,10,V,11,V,0.9,V,268,V,23.6,V,88,V
30/09/2020,12,2,V,2.1,V,10,V,8,V,1,V,253,V,24.1,V,85,V
30/09/2020,13,2,V,1,V,8,V,13,V,1.1,V,250,V,24.2,V,88,V
30/09/2020,14,2,V,2.5,V,8,V,12,V,2,V,249,V,23.7,V,86,V
30/09/2020,15,2,V,1,V,7,V,14,V,1.7,V,246,V,23.5,V,87,V
30/09/2020,16,2,V,1,V,8,V,10,V,1.8,V,245,V,23.1,V,85,V
30/09/2020,17,2,V,2,V,11,V,10,V,1.3,V,266,V,22.8,V,80,V
30/09/2020,18,2,V,1,V,13,V,13,V,1,V,230,V,22.1,V,75,V
30/09/2020,19,2,V,1,V,19,V,8,V,0.5,V,211,V,21.7,V,63,V
30/09/2020,20,2,V,1,V,16,V,9,V,0.1,V,257,V,20.9,V,56,V
30/09/2020,21,2,V,1,V,12,V,7,V,0.1,V,183,V,20.4,V,55,V
30/09/2020,22,2,V,1,V,8,V,6,V,0.1,V,250,V,19.9,V,57,V
30/09/2020,23,2,V,1,V,3,V,3,V,0.3,V,95,V,20.1,V,69,V
30/09/2020,24,2,V,1,V,3,V,9,V,0.2,V,137,V,20.3,V,71,V
01/10/2020,1,2,V,1,V,3,V,9,V,0.3,V,318,V,20.5,V,58,V
01/10/2020,2,2,V,1,V,3,V,3,V,0.2,V,177,V,20.3,V,68,V
01/10/2020,3,2,V,1,V,3,V,3,V,0.3,V,111,V,20.3,V,74,V
01/10/2020,4,2,V,1,V,3,V,15,V,0.4,V,227,V,19.9,V,72,V
01/10/2020,5,2,V,1,V,9,V,9,V,0.4,V,264,V,20.2,V,70,V
01/10/2020,6,2,V,1,V,18,V,3,V,0.4,V,25,V,20.4,V,64,V
01/10/2020,7,2,V,1,V,21,V,9,V,0.7,V,83,V,22.1,V,65,V
01/10/2020,8,2,V,,M,,M,19,V,1.5,V,337,V,23.3,V,82,V
01/10/2020,9,,C,,M,,M,13,V,1.7,V,275,V,23.6,V,88,V
01/10/2020,10,2,V,,C,,C,10,V,2.4,V,255,V,24.2,V,,C
01/10/2020,11,2,V,2.1,V,7,V,10,V,2.2,V,248,V,24.2,V,88,V
01/10/2020,12,2,V,3.1,V,3,V,19,V,2.3,V,266,V,24.4,V,87,V
01/10/2020,13,2,V,3,V,3,V,7,V,2,V,245,V,25.2,V,87,V
01/10/2020,14,2,V,3.4,V,3,V,11,V,2.4,V,246,V,25.3,V,87,V
01/10/2020,15,2,V,3.7,V,3,V,18,V,2.4,V,244,V,25.1,V,93,V
01/10/2020,16,2,V,3.4,V,3,V,19,V,2.1,V,230,V,24.7,V,91,V
01/10/2020,17,2,V,3.4,V,3,V,17,V,1.9,V,243,V,24.1,V,83,V
01/10/2020,18,2,V,3.1,V,3,V,16,V,1.5,V,246,V,23.4,V,82,V
01/10/2020,19,2,V,3.4,V,3,V,17,V,1.4,V,250,V,23.2,V,88,V
01/10/2020,20,2,V,3,V,3,V,22,V,1.4,V,233,V,23,V,89,V
01/10/2020,21,2,V,3.1,V,3,V,21,V,1.6,V,232,V,22.8,V,85,V
01/10/2020,22,2,V,2.9,V,3,V,18,V,2.1,V,230,V,22.8,V,96,V
01/10/2020,23,2,V,3,V,3,V,18,V,2.1,V,230,V,22.8,V,97,V
01/10/2020,24,2,V,2.9,V,3,V,15,V,1.3,V,244,V,22.7,V,100,V
02/10/2020,1,2,V,3.2,V,3,V,21,V,1.3,V,263,V,22.6,V,105,V
02/10/2020,2,2,V,2.9,V,3,V,19,V,1.5,V,131,V,22.7,V,109,V
02/10/2020,3,2,V,3.2,V,3,V,25,V,1.6,V,291,V,22.6,V,116,V
02/10/2020,4,2,V,3.1,V,3,V,34,V,1.8,V,297,V,22.8,V,105,V
02/10/2020,5,2,V,3.3,V,3,V,32,V,2,V,267,V,23,V,112,V
02/10/2020,6,2,V,3.9,V,9,V,25,V,2.2,V,246,V,23.1,V,97,V
02/10/2020,7,4,V,3.8,V,9,V,40,V,2.4,V,301,V,23.2,V,88,V
02/10/2020,8,4,V,4,V,9,V,35,V,2.7,V,230,V,23.6,V,86,V
02/10/2020,9,2,V,4.2,V,8,V,39,V,2.8,V,244,V,24.1,V,79,V
02/10/2020,10,4,V,4.2,V,7,V,41,V,2.9,V,240,V,25,V,86,V
02/10/2020,11,2,V,4.4,V,6,V,30,V,3.9,V,225,V,25.2,V,88,V
02/10/2020,12,2,V,4.6,V,6,V,42,V,4.1,V,226,V,24.7,V,86,V
02/10/2020,13,2,V,4.4,V,3,V,48,V,4.7,V,231,V,24.2,V,85,V
02/10/2020,14,4,V,4.3,V,3,V,46,V,4.8,V,228,V,24.3,V,84,V
02/10/2020,15,4,V,3.9,V,3,V,43,V,4.5,V,233,V,24.2,V,82,V
02/10/2020,16,4,V,3.5,V,3,V,45,V,4.3,V,231,V,23.8,V,87,V
02/10/2020,17,4,V,3.7,V,3,V,47,V,5,V,225,V,23.5,V,89,V
02/10/2020,18,4,V,3.9,V,3,V,46,V,5.2,V,288,V,18.3,V,75,V
02/10/2020,19,2,V,3.8,V,3,V,32,V,4.4,V,292,V,15.2,V,75,V
02/10/2020,20,2,V,3.5,V,3,V,9,V,4.4,V,289,V,13.9,V,83,V
02/10/2020,21,2,V,3.9,V,3,V,6,V,3,V,269,V,13.7,V,78,V
02/10/2020,22,2,V,3.6,V,3,V,7,V,2.5,V,261,V,13.5,V,82,V
02/10/2020,23,2,V,3.6,V,3,V,3,V,2,V,245,V,13.5,V,84,V
02/10/2020,24,2,V,3.2,V,3,V,7,V,1.8,V,228,V,13.9,V,82,V
03/10/2020,1,2,V,3.2,V,3,V,10,V,2.5,V,240,V,15.3,V,86,V
03/10/2020,2,2,V,3.2,V,3,V,7,V,3.3,V,243,V,16.3,V,85,V
03/10/2020,3,2,V,3.3,V,3,V,3,V,2.7,V,248,V,16.5,V,74,V
03/10/2020,4,2,V,3.8,V,3,V,11,V,1.6,V,250,V,15.5,V,54,V
03/10/2020,5,2,V,13.1,V,19,V,6,V,0.8,V,223,V,15.7,V,50,V
03/10/2020,6,2,V,19.1,V,44,V,10,V,0.6,V,197,V,15.8,V,30,V
03/10/2020,7,2,V,11.4,V,28,V,8,V,1.1,V,232,V,18,V,38,V
03/10/2020,8,2,V,6.6,V,16,V,14,V,2.4,V,245,V,19.7,V,60,V
03/10/2020,9,2,V,5.6,V,7,V,11,V,3.6,V,245,V,20.3,V,72,V
03/10/2020,10,2,V,5.6,V,6,V,8,V,4.4,V,244,V,20.7,V,72,V
03/10/2020,11,2,V,6,V,6,V,10,V,4.2,V,251,V,20.8,V,75,V
03/10/2020,12,2,V,6.8,V,6,V,9,V,4.3,V,268,V,21.2,V,74,V
03/10/2020,13,2,V,4.9,V,3,V,3,V,4.6,V,263,V,21.2,V,80,V
03/10/2020,14,2,V,4.2,V,3,V,9,V,4.9,V,255,V,21,V,80,V
03/10/2020,15,2,V,4.4,V,3,V,3,V,5.2,V,261,V,21.2,V,82,V
03/10/2020,16,2,V,4.9,V,3,V,11,V,5.2,V,264,V,21,V,81,V
03/10/2020,17,2,V,4.6,V,3,V,7,V,4.9,V,266,V,20.2,V,80,V
03/10/2020,18,2,V,4.3,V,3,V,9,V,3.7,V,267,V,19.3,V,77,V
03/10/2020,19,2,V,4.1,V,7,V,8,V,2.6,V,266,V,18.8,V,75,V
03/10/2020,20,2,V,3.8,V,3,V,10,V,2.2,V,268,V,18.6,V,71,V
03/10/2020,21,2,V,3.6,V,3,V,11,V,2,V,246,V,19,V,74,V
03/10/2020,22,2,V,3.5,V,3,V,9,V,1.3,V,230,V,18.9,V,78,V
03/10/2020,23,2,V,3.5,V,3,V,3,V,1.4,V,229,V,18.7,V,77,V
03/10/2020,24,2,V,3.2,V,3,V,7,V,1.7,V,238,V,19.3,V,80,V
04/10/2020,1,2,V,3.2,V,3,V,10,V,1.4,V,235,V,19.4,V,83,V
04/10/2020,2,2,V,3.2,V,3,V,9,V,1,V,228,V,19.2,V,83,V
04/10/2020,3,2,V,3.3,V,3,V,10,V,1.2,V,232,V,19,V,80,V
04/10/2020,4,2,V,3.2,V,3,V,7,V,2.2,V,238,V,19.6,V,81,V
04/10/2020,5,2,V,3.4,V,3,V,9,V,2.7,V,243,V,20.1,V,83,V
04/10/2020,6,2,V,3.2,V,3,V,10,V,2.9,V,233,V,20.3,V,82,V
04/10/2020,7,2,V,4.1,V,3,V,13,V,3.8,V,241,V,20.9,V,78,V
04/10/2020,8,2,V,4.1,V,3,V,13,V,5.1,V,246,V,21.4,V,83,V
04/10/2020,9,2,V,4.1,V,3,V,10,V,5.1,V,242,V,22.1,V,83,V
04/10/2020,10,2,V,4.2,V,3,V,8,V,5.8,V,243,V,22.3,V,84,V
04/10/2020,11,2,V,3.8,V,3,V,8,V,4.9,V,241,V,22.5,V,87,V
04/10/2020,12,2,V,3.9,V,3,V,18,V,6.2,V,240,V,22.7,V,85,V
04/10/2020,13,2,V,3.7,V,3,V,19,V,6.6,V,240,V,22.4,V,86,V
04/10/2020,14,2,V,3.8,V,3,V,15,V,6.8,V,244,V,22,V,87,V
04/10/2020,15,2,V,3.6,V,3,V,19,V,6.4,V,243,V,22.2,V,88,V
04/10/2020,16,2,V,3.9,V,3,V,9,V,5.9,V,247,V,21.6,V,88,V
04/10/2020,17,2,V,4.3,V,3,V,11,V,4.1,V,263,V,20.9,V,84,V
04/10/2020,18,2,V,4.6,V,7,V,15,V,3.2,V,256,V,20.1,V,82,V
04/10/2020,19,2,V,4.3,V,8,V,23,V,2.2,V,253,V,19.8,V,76,V
04/10/2020,20,2,V,3.7,V,3,V,15,V,2.2,V,246,V,19.5,V,77,V
04/10/2020,21,2,V,3.3,V,3,V,17,V,1.8,V,239,V,19.9,V,77,V
04/10/2020,22,2,V,3.3,V,3,V,14,V,4.3,V,276,V,15.5,V,79,V
04/10/2020,23,2,V,3.3,V,3,V,9,V,1.7,V,124,V,16.3,V,68,V
04/10/2020,24,2,V,3.3,V,3,V,3,V,2.1,V,245,V,16.7,V,64,V
05/10/2020,1,2,V,3.5,V,3,V,3,V,1.5,V,249,V,17.2,V,64,V
05/10/2020,2,2,V,3.4,V,3,V,3,V,1.5,V,249,V,16.7,V,56,V
05/10/2020,3,2,V,3.4,V,3,V,3,V,1.3,V,255,V,16.8,V,55,V
05/10/2020,4,2,V,3.7,V,3,V,3,V,1.6,V,254,V,15.9,V,46,V
05/10/2020,5,2,V,5.7,V,9,V,6,V,1.5,V,263,V,15.7,V,35,V
05/10/2020,6,2,V,11.7,V,26,V,10,V,1.3,V,254,V,16.2,V,26,V
05/10/2020,7,2,V,13.5,V,33,V,9,V,1.6,V,254,V,16.9,V,22,V
05/10/2020,8,2,V,6.7,V,15,V,14,V,1.7,V,272,V,18,V,35,V
05/10/2020,9,2,V,9.1,V,12,V,10,V,2.6,V,272,V,20.5,V,48,V
05/10/2020,10,2,V,9.5,V,10,V,7,V,3.1,V,256,V,21.2,V,56,V
05/10/2020,11,2,V,7.3,V,8,V,7,V,2.7,V,273,V,21.7,V,62,V
05/10/2020,12,2,V,7.2,V,7,V,7,V,3.1,V,272,V,22.1,V,63,V
05/10/2020,13,2,V,6,V,3,V,10,V,3.1,V,274,V,21.6,V,67,V
05/10/2020,14,2,V,5.9,V,3,V,8,V,2.4,V,290,V,22,V,69,V
05/10/2020,15,2,V,4,V,3,V,3,V,2.3,V,308,V,21.8,V,72,V
05/10/2020,16,2,V,5.4,V,3,V,3,V,2.4,V,291,V,21.5,V,69,V
05/10/2020,17,2,V,4.4,V,3,V,3,V,2.3,V,312,V,19.9,V,67,V
05/10/2020,18,2,V,5.4,V,13,V,8,V,1.1,V,288,V,18.2,V,59,V
05/10/2020,19,2,V,7,V,28,V,14,V,0.9,V,249,V,17.8,V,36,V
05/10/2020,20,2,V,5,V,21,V,9,V,0.9,V,254,V,17.7,V,46,V
05/10/2020,21,2,V,5.6,V,26,V,8,V,0.4,V,224,V,17.4,V,30,V
05/10/2020,22,2,V,4,V,14,V,9,V,1,V,246,V,17.1,V,46,V
05/10/2020,23,2,V,3.7,V,8,V,8,V,0.7,V,252,V,16.6,V,52,V
05/10/2020,24,2,V,3.2,V,3,V,3,V,0.6,V,247,V,16.9,V,57,V
06/10/2020,1,2,V,3.6,V,3,V,3,V,0.4,V,246,V,16.8,V,57,V
06/10/2020,2,2,V,3.4,V,3,V,3,V,0.5,V,207,V,17.5,V,53,V
06/10/2020,3,2,V,3.3,V,3,V,3,V,0.6,V,154,V,16.3,V,50,V
06/10/2020,4,2,V,4,V,7,V,3,V,0.3,V,225,V,16.3,V,39,V
06/10/2020,5,2,V,4,V,13,V,3,V,0.8,V,207,V,17.6,V,47,V
06/10/2020,6,2,V,15.7,V,42,V,3,V,0.8,V,229,V,17.4,V,15,V
06/10/2020,7,2,V,28.8,V,56,V,14,V,1.2,V,230,V,18.2,V,12,V
06/10/2020,8,2,V,16.5,V,32,V,28,V,1.9,V,244,V,20.6,V,38,V
06/10/2020,9,2,V,7.5,V,13,V,17,V,3.1,V,250,V,21.8,V,60,V
06/10/2020,10,2,V,6.4,V,10,V,10,V,3.2,V,245,V,22.4,V,67,V
06/10/2020,11,2,V,6.1,V,9,V,9,V,3.1,V,238,V,22.8,V,72,V
06/10/2020,12,2,V,5.8,V,8,V,8,V,3.6,V,242,V,22.8,V,73,V
06/10/2020,13,2,V,4.8,V,3,V,9,V,2.9,V,238,V,23.3,V,75,V
06/10/2020,14,2,V,5.1,V,3,V,7,V,3.3,V,234,V,23.4,V,77,V
06/10/2020,15,2,V,4.8,V,3,V,13,V,3.3,V,241,V,23.6,V,75,V
06/10/2020,16,2,V,4.3,V,3,V,12,V,3.1,V,231,V,23.1,V,79,V
06/10/2020,17,2,V,4.4,V,8,V,12,V,3.4,V,241,V,22.4,V,84,V
06/10/2020,18,2,V,3.9,V,9,V,8,V,1.4,V,222,V,21.8,V,87,V
06/10/2020,19,2,V,3.6,V,7,V,11,V,2,V,242,V,21.9,V,95,V
06/10/2020,20,2,V,3.4,V,3,V,16,V,2.1,V,241,V,21.7,V,89,V
06/10/2020,21,2,V,3.3,V,3,V,12,V,1.5,V,241,V,21.3,V,88,V
06/10/2020,22,2,V,3.3,V,3,V,13,V,1.3,V,239,V,21,V,88,V
06/10/2020,23,2,V,3.2,V,3,V,9,V,1.1,V,245,V,20.8,V,90,V
06/10/2020,24,2,V,3.4,V,3,V,9,V,1.7,V,233,V,20.7,V,88,V
07/10/2020,1,2,V,3.3,V,3,V,12,V,2,V,233,V,20.8,V,90,V
07/10/2020,2,2,V,3.2,V,3,V,12,V,2.7,V,241,V,20.9,V,91,V
07/10/2020,3,2,V,3.3,V,3,V,11,V,3,V,245,V,20.8,V,87,V
07/10/2020,4,2,V,3.3,V,3,V,15,V,2.1,V,240,V,20.6,V,84,V
07/10/2020,5,2,V,4.1,V,11,V,14,V,2.5,V,241,V,20.7,V,73,V
07/10/2020,6,2,V,7.3,V,37,V,19,V,2.2,V,241,V,20.9,V,47,V
07/10/2020,7,2,V,6.8,V,30,V,21,V,2.6,V,243,V,21.5,V,53,V
07/10/2020,8,2,V,7.6,V,23,V,11,V,2,V,251,V,22.5,V,56,V
07/10/2020,9,2,V,7.1,V,14,V,25,V,2.8,V,265,V,23.9,V,61,V
07/10/2020,10,2,V,6.6,V,8,V,17,V,3.5,V,294,V,25.1,V,65,V
07/10/2020,11,2,V,4.4,V,3,V,11,V,3.5,V,293,V,24.4,V,70,V
07/10/2020,12,13,V,85.1,V,44,V,11,V,3.7,V,16,V,22.1,V,31,V
07/10/2020,13,16,V,64.3,V,49,V,21,V,3.9,V,19,V,22.2,V,33,V
07/10/2020,14,10,V,28.1,V,28,V,22,V,3.9,V,9,V,21.6,V,51,V
07/10/2020,15,10,V,35.2,V,33,V,13,V,3.7,V,7,V,21,V,48,V
07/10/2020,16,7,V,17.2,V,27,V,18,V,3.2,V,7,V,20.6,V,58,V
07/10/2020,17,2,V,6.6,V,11,V,28,V,3.1,V,4,V,20.3,V,71,V
07/10/2020,18,2,V,3.9,V,3,V,27,V,2.8,V,4,V,20.1,V,78,V
07/10/2020,19,2,V,4.1,V,3,V,29,V,2.5,V,92,V,20,V,77,V
07/10/2020,20,2,V,3.7,V,3,V,28,V,2.5,V,93,V,20.2,V,79,V
07/10/2020,21,2,V,3.4,V,3,V,26,V,2.8,V,180,V,20.2,V,78,V
07/10/2020,22,2,V,3.5,V,3,V,33,V,2.9,V,181,V,20.5,V,78,V
07/10/2020,23,2,V,3.5,V,3,V,31,V,3.1,V,356,V,20.7,V,78,V
07/10/2020,24,2,V,3.2,V,3,V,24,V,3.5,V,267,V,20.7,V,79,V
08/10/2020,1,2,V,3.5,V,3,V,17,V,3.7,V,266,V,20.6,V,81,V
08/10/2020,2,2,V,3.4,V,3,V,16,V,3.1,V,267,V,20.6,V,79,V
08/10/2020,3,2,V,3.5,V,3,V,22,V,2.6,V,355,V,20.5,V,77,V
08/10/2020,4,2,V,3.3,V,3,V,24,V,2.6,V,355,V,20.5,V,78,V
08/10/2020,5,2,V,3.6,V,3,V,24,V,1.8,V,336,V,20.1,V,71,V
08/10/2020,6,2,V,5,V,10,V,15,V,1.9,V,263,V,19.6,V,60,V
08/10/2020,7,2,V,5.4,V,16,V,21,V,1.4,V,343,V,20,V,54,V
08/10/2020,8,2,V,4.4,V,3,V,17,V,2.5,V,359,V,21.3,V,63,V
08/10/2020,9,2,V,5,V,3,V,22,V,2.3,V,340,V,21.9,V,68,V
08/10/2020,10,2,V,4.6,V,3,V,21,V,2.3,V,340,V,22.5,V,69,V
08/10/2020,11,2,V,4.4,V,3,V,18,V,2.5,V,339,V,23.2,V,68,V
08/10/2020,12,2,V,4.7,V,3,V,16,V,2.5,V,339,V,23.6,V,71,V
08/10/2020,13,2,V,3.8,V,3,V,14,V,2.7,V,264,V,23.4,V,74,V
08/10/2020,14,2,V,6,V,6,V,15,V,2.6,V,5,V,23.1,V,71,V
08/10/2020,15,2,V,4,V,3,V,18,V,2.3,V,121,V,22.3,V,72,V
08/10/2020,16,2,V,4.9,V,7,V,15,V,1.8,V,15,V,21.6,V,70,V
08/10/2020,17,2,V,5.2,V,11,V,15,V,1.1,V,22,V,21,V,68,V
08/10/2020,18,2,V,5.5,V,13,V,17,V,0.8,V,21,V,20.5,V,63,V
08/10/2020,19,2,V,3.8,V,14,V,16,V,0.1,V,10,V,19.7,V,50,V
08/10/2020,20,2,V,4.9,V,30,V,13,V,0.1,V,173,V,19.3,V,21,V
08/10/2020,21,2,V,6.2,V,23,V,23,V,0,V,184,V,18.3,V,19,V
08/10/2020,22,2,V,4.1,V,22,V,20,V,0,V,280,V,17.9,V,22,V
08/10/2020,23,2,V,3.5,V,24,V,13,V,0,V,280,V,17.8,V,18,V
08/10/2020,24,2,V,3.7,V,21,V,14,V,0,V,280,V,17.7,V,14,V
09/10/2020,1,2,V,3.4,V,15,V,14,V,0,V,271,V,18,V,24,V
09/10/2020,2,2,V,3.5,V,7,V,10,V,0,V,244,V,17.6,V,32,V
09/10/2020,3,2,V,3.6,V,8,V,8,V,0.1,V,143,V,18,V,23,V
09/10/2020,4,2,V,4.1,V,11,V,3,V,0.1,V,142,V,17.2,V,18,V
09/10/2020,5,2,V,15,V,33,V,3,V,0.3,V,256,V,17.8,V,14,V
09/10/2020,6,2,V,74.3,V,64,V,13,V,0.2,V,274,V,17.9,V,7,V
09/10/2020,7,2,V,64.3,V,55,V,27,V,0.5,V,73,V,19.3,V,11,V
09/10/2020,8,2,V,23.7,V,33,V,36,V,0.5,V,91,V,21.3,V,26,V
