DATA_HI,PERIODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
23/03/2020,6,10.7,26,20,13.1,28
23/03/2020,7,22.5,50,21,13.1,8
23/03/2020,8,4.5,19,18,14.9,49
23/03/2020,9,1,3,20,15.8,79
23/03/2020,10,1,3,18,16.1,83
23/03/2020,11,1,3,22,16.7,90
23/03/2020,12,1,3,20,16.7,89
23/03/2020,13,1,3,22,16.4,88
23/03/2020,14,1,3,26,16.5,87
23/03/2020,15,1,3,20,16.2,84
23/03/2020,16,1,3,18,15.9,83
23/03/2020,17,1,3,19,15.5,83
23/03/2020,18,1,3,23,15,91
23/03/2020,19,1,3,29,14.9,88
23/03/2020,20,1,3,24,15,87
23/03/2020,21,1,3,22,14.9,85
23/03/2020,22,1,3,27,14.9,87
23/03/2020,23,1,3,23,14.6,86
23/03/2020,24,1,3,24,14.6,84
24/03/2020,1,1,3,31,14.2,81
24/03/2020,2,1,3,31,14,80
24/03/2020,3,1,3,29,13.9,80
24/03/2020,4,1,3,27,13.8,80
24/03/2020,5,1,3,27,13.6,82
24/03/2020,6,4.5,8,24,13.4,75
24/03/2020,7,5.3,20,24,13.7,65
24/03/2020,8,1,11,30,13.5,73
24/03/2020,9,1,3,31,13.9,80
24/03/2020,10,1,3,30,13.2,80
24/03/2020,11,1,7,30,13.1,78
24/03/2020,12,1,3,32,13.1,83
24/03/2020,13,1,3,25,13.9,86
24/03/2020,14,1,3,26,13.7,87
24/03/2020,15,1,3,20,13.2,88
24/03/2020,16,1,3,15,13,90
24/03/2020,17,1,3,19,12.8,88
24/03/2020,18,1,3,14,12.2,88
24/03/2020,19,1,3,16,12.1,86
24/03/2020,20,1,3,17,11.9,86
24/03/2020,21,1,3,15,11.9,83
24/03/2020,22,1,3,16,11.8,86
24/03/2020,23,1,3,16,11.6,87
24/03/2020,24,1,3,15,11.3,87
25/03/2020,1,1,3,16,11.2,82
25/03/2020,2,1,3,16,10.8,81
25/03/2020,3,1,3,12,10.7,81
25/03/2020,4,1,3,13,10.5,81
25/03/2020,5,1,3,13,8.9,74
25/03/2020,6,6.6,21,13,9.6,61
25/03/2020,7,1,3,14,10.7,75
25/03/2020,8,1,3,15,10.7,74
25/03/2020,9,1,3,15,11.3,74
25/03/2020,10,6.2,8,11,11.4,70
25/03/2020,11,43.8,32,9,12.8,56
25/03/2020,12,34.9,41,14,12.5,55
25/03/2020,13,44.6,36,25,12.9,59
25/03/2020,14,57.8,48,17,12.5,53
25/03/2020,15,39.3,44,19,12.5,53
25/03/2020,16,26.7,43,16,11.9,56
25/03/2020,17,28.2,46,25,11,52
25/03/2020,18,22.8,41,17,10.3,55
25/03/2020,19,8,26,17,9.8,67
25/03/2020,20,1,8,10,8.9,78
25/03/2020,21,1,3,12,7.6,69
25/03/2020,22,1,3,8,7.7,68
25/03/2020,23,1,3,6,7.9,68
25/03/2020,24,1,3,12,8.2,57
26/03/2020,1,1,13,13,7.5,48
26/03/2020,2,1,17,12,7.1,34
26/03/2020,3,1,9,9,8.3,40
26/03/2020,4,1,7,9,8.3,40
26/03/2020,5,1,3,9,8.8,53
26/03/2020,6,1,11,8,9,58
26/03/2020,7,5.5,17,12,6.8,57
26/03/2020,8,5.2,33,8,7.9,46
26/03/2020,9,1,9,3,9.4,75
26/03/2020,10,1,3,7,10.3,82
26/03/2020,11,1,3,3,11,83
26/03/2020,12,1,3,3,11.1,84
26/03/2020,13,1,3,3,11.1,85
26/03/2020,14,1,3,8,11.2,84
26/03/2020,15,1,7,12,11.2,85
26/03/2020,16,1,3,8,9.9,85
26/03/2020,17,1,3,7,9.5,84
26/03/2020,18,1,3,12,10.3,84
26/03/2020,19,1,3,11,10,85
26/03/2020,20,1,3,14,10.8,88
26/03/2020,21,1,3,17,10.7,88
26/03/2020,22,1,3,11,10.8,87
26/03/2020,23,1,3,17,10.9,84
26/03/2020,24,1,3,20,11,83
27/03/2020,1,1,8,21,10.5,78
27/03/2020,2,1,12,18,10.2,73
27/03/2020,3,3.1,14,15,9.3,72
27/03/2020,4,1,3,10,8.6,75
27/03/2020,5,1,3,7,7.6,71
27/03/2020,6,4.4,18,11,7.1,51
27/03/2020,7,6.7,25,15,8.8,47
27/03/2020,8,1,3,15,11.7,70
27/03/2020,9,1,3,12,13,81
27/03/2020,10,1,3,12,12.8,79
27/03/2020,11,1,3,11,13.7,79
27/03/2020,12,1,3,14,13.6,82
27/03/2020,13,1,3,14,13.9,82
27/03/2020,14,1,3,21,13.6,82
27/03/2020,15,1,3,13,13.3,82
27/03/2020,16,1,3,8,12.6,82
27/03/2020,17,3.8,10,3,11.5,74
27/03/2020,18,1,3,6,10.6,63
27/03/2020,19,1,3,13,10,57
27/03/2020,20,1,3,9,10.2,64
27/03/2020,21,1,3,3,10.2,63
27/03/2020,22,1,3,7,10.4,57
27/03/2020,23,1,3,6,10.7,65
27/03/2020,24,1,3,14,10.1,63
28/03/2020,1,1,3,11,10.4,61
28/03/2020,2,1,3,7,10.9,63
28/03/2020,3,1,3,8,11,63
28/03/2020,4,1,3,10,10.9,60
28/03/2020,5,1,3,7,10.8,53
28/03/2020,6,1,3,10,10.5,47
28/03/2020,7,1,10,13,11.5,44
28/03/2020,8,1,3,10,13.9,66
28/03/2020,9,14.7,16,14,14.8,62
28/03/2020,10,1,3,14,14.3,73
28/03/2020,11,2.6,7,11,14.4,72
28/03/2020,12,1,3,11,14.9,71
28/03/2020,13,1,3,16,14.4,71
28/03/2020,14,1,3,7,15.3,73
28/03/2020,15,1,3,12,13,70
28/03/2020,16,1,3,11,14.4,67
28/03/2020,17,1,3,17,14,70
28/03/2020,18,1,3,16,13.3,70
28/03/2020,19,1,3,21,12.4,60
28/03/2020,20,1,3,23,11.8,44
28/03/2020,21,1,3,21,11.3,42
28/03/2020,22,1,3,15,11.2,45
28/03/2020,23,1,3,17,11.2,48
28/03/2020,24,1,3,16,11.4,52
29/03/2020,1,1,3,20,11.8,56
29/03/2020,2,1,3,17,11.6,55
29/03/2020,3,1,3,14,11.2,54
29/03/2020,4,1,3,13,10.9,54
29/03/2020,5,1,3,14,10.7,49
29/03/2020,6,1,3,14,11.3,52
29/03/2020,7,1,3,10,12,53
29/03/2020,8,1,3,7,14.4,63
29/03/2020,9,1,3,13,15.9,76
29/03/2020,10,1,3,10,16.7,83
10/04/2020,16,1,3,19,18,106
29/03/2020,11,1,3,8,17.2,81
29/03/2020,12,1,3,11,16.4,84
29/03/2020,13,1,3,7,18.4,89
29/03/2020,14,1,3,3,18.4,95
29/03/2020,15,2.6,8,7,18.7,93
29/03/2020,16,2.7,9,7,18.9,94
29/03/2020,17,1,9,11,17.4,96
29/03/2020,18,1,3,17,16.1,86
29/03/2020,19,1,3,10,14.8,80
29/03/2020,20,1,8,8,13.3,61
29/03/2020,21,1,10,11,13.6,48
29/03/2020,22,1,7,11,13.3,43
29/03/2020,23,2,7,9,11.9,38
29/03/2020,24,1,3,14,11.8,48
30/03/2020,1,1,3,17,12.3,62
30/03/2020,2,1,3,9,12.2,66
30/03/2020,3,1,3,10,11.9,58
30/03/2020,4,2.5,8,8,11.9,59
30/03/2020,5,3.2,22,12,12.1,47
30/03/2020,6,36.7,51,12,11.7,8
30/03/2020,7,48.1,55,23,12.9,4
30/03/2020,8,8.7,23,23,15.1,50
30/03/2020,9,1,7,27,15.4,78
30/03/2020,10,1,3,34,14.4,76
30/03/2020,11,1,6,35,14.1,76
30/03/2020,12,1,3,35,14.1,77
30/03/2020,13,1,3,28,14.4,77
30/03/2020,14,1,3,39,14.3,77
30/03/2020,15,1,3,33,14.2,78
30/03/2020,16,1,3,33,14.3,78
30/03/2020,17,1,3,32,14.4,81
30/03/2020,18,1,3,36,14.2,80
30/03/2020,19,1,3,36,14.2,81
30/03/2020,20,1,3,30,14.1,82
30/03/2020,21,1,3,30,14.2,81
30/03/2020,22,1,3,31,14.2,83
30/03/2020,23,1,3,27,14.3,85
30/03/2020,24,1,3,25,14.1,84
31/03/2020,1,1,3,29,14.1,85
31/03/2020,2,1,3,23,14.1,86
31/03/2020,3,1,3,23,14.2,86
31/03/2020,4,1,3,25,14.1,87
31/03/2020,5,13.4,14,24,14.2,77
31/03/2020,6,1,3,28,14.2,88
31/03/2020,7,1,3,22,14.5,90
31/03/2020,8,,,22,14.9,89
31/03/2020,9,1,3,26,15.4,86
31/03/2020,10,1,6,30,15.7,85
31/03/2020,11,1,3,26,15.9,92
31/03/2020,12,1,3,29,16,94
31/03/2020,13,1,3,30,16.5,96
31/03/2020,14,1,3,37,16.1,97
31/03/2020,15,1,3,38,15.2,95
31/03/2020,16,1,3,31,14.7,93
31/03/2020,17,1,3,29,14.4,92
31/03/2020,18,1,3,30,14.1,92
31/03/2020,19,1,3,26,14.2,94
31/03/2020,20,1,3,25,14.5,95
31/03/2020,21,1,3,28,14.3,96
31/03/2020,22,1,3,28,14.5,96
31/03/2020,23,1,3,27,14.6,95
31/03/2020,24,1,3,29,14.6,95
01/04/2020,1,1,3,30,14.6,96
01/04/2020,2,1,3,32,14.6,94
01/04/2020,3,1,3,27,14.5,94
01/04/2020,4,1,3,24,14.6,91
01/04/2020,5,1,3,26,14.6,90
01/04/2020,6,1,3,25,14.7,86
01/04/2020,7,1,3,16,15,88
01/04/2020,8,1,3,18,15.8,88
01/04/2020,9,1,3,27,15.7,87
01/04/2020,10,1,3,32,15.6,87
01/04/2020,11,1,3,33,15.5,82
01/04/2020,12,1,3,35,15.7,81
01/04/2020,13,1,3,40,16.1,83
01/04/2020,14,1,3,40,17.1,89
01/04/2020,15,1,3,39,16.7,90
01/04/2020,16,1,3,38,16.8,89
01/04/2020,17,1,3,32,16.5,91
01/04/2020,18,1,3,40,15.9,84
01/04/2020,19,1,6,33,15.5,86
01/04/2020,20,1,3,53,15.2,78
01/04/2020,21,1,3,32,15.2,73
01/04/2020,22,1,3,23,15.3,75
01/04/2020,23,1,3,13,15.3,75
01/04/2020,24,1,3,16,14.9,69
02/04/2020,1,1,3,19,14.9,68
02/04/2020,2,1,3,16,14.6,70
02/04/2020,3,1,3,13,14.7,69
02/04/2020,4,1,3,14,14,69
02/04/2020,5,1,3,16,14.2,85
02/04/2020,6,1,16,12,14.1,57
02/04/2020,7,5.8,28,16,13.9,39
02/04/2020,8,3.3,28,8,14.3,36
02/04/2020,9,1,16,12,14.2,62
02/04/2020,10,1,7,11,14.5,77
02/04/2020,11,1,7,9,14,82
02/04/2020,12,1,6,17,14,86
02/04/2020,13,1,3,14,15.1,85
02/04/2020,14,1,3,10,16,92
02/04/2020,15,1,3,8,15.9,95
02/04/2020,16,1,3,11,15,93
02/04/2020,17,1,3,10,14.8,93
02/04/2020,18,1,3,3,14.4,91
02/04/2020,19,1,3,3,13.4,80
02/04/2020,20,1,3,7,13.3,74
02/04/2020,21,1,3,3,13.1,77
02/04/2020,22,1,3,3,12.7,77
02/04/2020,23,1,3,3,12.5,72
02/04/2020,24,1,3,3,13,82
03/04/2020,1,13.4,39,3,13.2,57
03/04/2020,2,1,3,3,13.1,87
03/04/2020,3,1,3,8,13.3,86
03/04/2020,4,11.6,32,3,13.2,65
03/04/2020,5,30.9,38,8,12.4,59
03/04/2020,6,26.1,34,12,12,62
03/04/2020,7,8.1,16,14,12.8,75
03/04/2020,8,7.8,16,11,13.4,75
03/04/2020,9,31.4,34,11,14.1,62
03/04/2020,10,31.4,33,17,14.6,67
03/04/2020,11,3.2,8,20,15.1,87
03/04/2020,12,11.4,17,15,15.3,82
03/04/2020,13,16.9,22,18,15.5,79
03/04/2020,14,5.9,14,17,15.3,89
03/04/2020,15,17.1,33,23,15.3,81
03/04/2020,16,1,3,23,15,92
03/04/2020,17,1,3,19,14.7,94
03/04/2020,18,1,3,19,13.5,93
03/04/2020,19,1,3,21,11.9,80
03/04/2020,20,1,3,16,11.2,71
03/04/2020,21,1,6,19,10.9,69
03/04/2020,22,1,3,15,10.7,71
03/04/2020,23,1,9,17,10.2,64
03/04/2020,24,1,3,18,10.2,66
04/04/2020,1,1,3,16,10,67
04/04/2020,2,1,3,16,10.4,71
04/04/2020,3,1,3,16,10.5,72
04/04/2020,4,1,3,15,10.4,69
04/04/2020,5,1,7,17,10.5,66
04/04/2020,6,2.4,21,10,10.7,53
04/04/2020,7,1,9,16,12.4,61
04/04/2020,8,1,3,17,14.8,79
04/04/2020,9,1,3,17,16,90
04/04/2020,10,1,3,12,16.8,94
04/04/2020,11,1,3,12,17,96
04/04/2020,12,7.6,14,11,17.7,91
04/04/2020,13,34.2,43,14,17.6,70
04/04/2020,14,22.9,44,14,17.4,74
04/04/2020,15,25,43,18,16.9,69
04/04/2020,16,12.9,29,15,16.6,81
04/04/2020,17,19.8,41,10,16,77
04/04/2020,18,3.1,17,15,14.9,93
04/04/2020,19,1,3,14,13.7,92
04/04/2020,20,1,8,41,12.6,81
04/04/2020,21,1,6,58,12.4,72
04/04/2020,22,1,3,38,12.1,66
04/04/2020,23,1,3,21,11.4,54
04/04/2020,24,1,3,11,11.4,61
05/04/2020,1,1,3,16,11.3,59
05/04/2020,2,1,3,18,11.2,41
05/04/2020,3,1,3,12,10.9,41
05/04/2020,4,1,3,10,10.6,64
05/04/2020,5,1,3,13,10.3,73
05/04/2020,6,1,9,14,10.3,63
05/04/2020,7,1,3,9,12.2,60
05/04/2020,8,1,3,7,14.3,81
05/04/2020,9,1,3,14,15.6,110
05/04/2020,10,1,3,15,16.2,115
05/04/2020,11,1,3,12,16.5,119
05/04/2020,12,1,3,15,16.9,120
05/04/2020,13,1,3,10,17.5,119
05/04/2020,14,1,3,3,17.1,117
05/04/2020,15,1,3,10,17.2,123
05/04/2020,16,1,3,11,16.7,125
05/04/2020,17,1,3,18,16.3,120
05/04/2020,18,1,7,13,16.6,119
05/04/2020,19,1,3,20,14.5,104
05/04/2020,20,1,3,13,13.3,84
05/04/2020,21,1,3,16,13.7,89
05/04/2020,22,1,3,13,12.6,72
05/04/2020,23,1,3,10,12.6,84
05/04/2020,24,1,3,10,11.8,76
06/04/2020,1,1,3,8,11.7,87
06/04/2020,2,1,3,8,11.5,90
06/04/2020,3,1,3,13,11.2,88
06/04/2020,4,1,10,14,11.4,84
06/04/2020,5,3.3,25,14,11.1,73
06/04/2020,6,11,62,15,11.3,24
06/04/2020,7,13.6,64,16,12.9,40
06/04/2020,8,3.2,18,14,15.6,86
06/04/2020,9,1,6,12,16.7,103
06/04/2020,10,1,3,9,17.1,107
06/04/2020,11,1,6,3,17.7,111
06/04/2020,12,1,8,27,18.1,117
06/04/2020,13,1,3,30,18.5,117
06/04/2020,14,1,3,10,18,119
06/04/2020,15,1,3,3,17.9,122
06/04/2020,16,1,3,8,17.5,121
06/04/2020,17,1,3,10,17.1,123
06/04/2020,18,1,3,12,16.3,124
06/04/2020,19,1,9,13,15.4,114
06/04/2020,20,1,6,17,14.8,98
06/04/2020,21,1,3,14,13.4,86
06/04/2020,22,1,3,17,12.6,80
06/04/2020,23,1,3,16,12.8,84
06/04/2020,24,1,3,11,12.5,86
07/04/2020,1,1,3,10,12.2,81
07/04/2020,2,1,3,9,12,78
07/04/2020,3,1,3,8,11.9,89
07/04/2020,4,1,7,9,11.8,82
07/04/2020,5,1,14,9,12.1,75
07/04/2020,6,21,40,13,12.1,44
07/04/2020,7,3.9,22,15,13.6,67
07/04/2020,8,2.2,15,10,15.9,89
07/04/2020,9,1,12,7,16.1,104
07/04/2020,10,2.1,12,3,16.6,104
07/04/2020,11,1,9,7,17.4,109
07/04/2020,12,1,8,6,17.5,109
07/04/2020,13,1,3,3,17.9,111
07/04/2020,14,1,3,11,17.9,111
07/04/2020,15,1,6,9,18.2,110
07/04/2020,16,1,3,11,17.6,111
07/04/2020,17,1,3,12,16.6,111
07/04/2020,18,12.5,29,11,15.9,85
07/04/2020,19,1,3,11,15.1,101
07/04/2020,20,1,3,14,14.5,92
07/04/2020,21,1,3,12,14.4,87
07/04/2020,22,1,3,10,13.8,85
07/04/2020,23,1,3,18,13.4,80
07/04/2020,24,1,3,12,13,83
08/04/2020,1,1,3,9,12.8,82
08/04/2020,2,1,3,17,12.6,91
08/04/2020,3,1,8,12,12.4,72
08/04/2020,4,1,3,17,12.5,88
08/04/2020,5,1,7,15,11.9,77
08/04/2020,6,1,27,16,11.9,64
08/04/2020,7,3.3,19,19,14.8,67
08/04/2020,8,1,9,20,16.4,100
08/04/2020,9,1,3,18,10.8,87
08/04/2020,10,1,3,20,17.7,113
08/04/2020,11,1,3,9,19,105
08/04/2020,12,1,3,11,18.9,102
08/04/2020,13,1,3,14,19.2,101
08/04/2020,14,1,3,11,19.2,101
08/04/2020,15,1,3,16,19.5,104
08/04/2020,16,1,3,13,19.3,103
08/04/2020,17,1,3,11,18.6,102
08/04/2020,18,1,3,14,17.3,96
08/04/2020,19,1,3,16,16.5,91
08/04/2020,20,1,6,16,15.9,84
08/04/2020,21,1,7,16,14.7,59
08/04/2020,22,1,6,20,13.8,59
08/04/2020,23,1,10,13,13.8,61
08/04/2020,24,1,3,18,13.9,70
09/04/2020,1,1,6,12,13.8,67
09/04/2020,2,1,3,10,13.3,65
09/04/2020,3,1,3,9,13.9,74
09/04/2020,4,1,3,11,13.5,86
09/04/2020,5,1,11,11,13.5,85
09/04/2020,6,5,30,14,13.1,47
09/04/2020,7,2.4,22,21,15.8,60
09/04/2020,8,1,8,15,17.3,88
09/04/2020,9,1,3,16,18,104
09/04/2020,10,1,7,9,18.7,103
09/04/2020,11,1,3,10,18.9,106
09/04/2020,12,1,3,19,19.1,107
09/04/2020,13,1,3,9,19.5,109
09/04/2020,14,1,3,12,19.3,116
09/04/2020,15,1,3,15,19.3,116
09/04/2020,16,1,3,14,19.1,118
09/04/2020,17,1,3,10,18.3,119
09/04/2020,18,1,3,9,17.4,125
09/04/2020,19,1,3,13,16.5,116
09/04/2020,20,1,3,18,15.8,109
09/04/2020,21,1,6,18,14.8,98
09/04/2020,22,1,3,21,14.2,100
09/04/2020,23,1,3,21,13.9,91
09/04/2020,24,1,3,21,13.3,74
10/04/2020,1,1,3,21,13.3,70
10/04/2020,2,1,3,18,12.8,77
10/04/2020,3,1,3,13,12.8,77
10/04/2020,4,1,12,13,13.1,72
10/04/2020,5,1,3,18,13.5,88
10/04/2020,6,1,3,19,13.9,82
10/04/2020,7,1,3,15,15.7,84
10/04/2020,8,1,3,15,16.9,96
10/04/2020,9,1,3,16,17.6,103
10/04/2020,10,1,3,15,18.3,105
10/04/2020,11,1,3,15,18.8,110
10/04/2020,12,1,3,15,18.7,108
10/04/2020,13,1,3,16,18.5,111
10/04/2020,14,1,3,8,18.3,109
10/04/2020,15,1,3,18,18.1,108
10/04/2020,17,1,3,8,17.5,108
10/04/2020,18,1,3,19,17,107
10/04/2020,19,1,3,14,16.2,103
10/04/2020,20,1,3,13,15.9,94
10/04/2020,21,1,3,17,14.4,77
10/04/2020,22,1,3,17,13.6,75
10/04/2020,23,1,3,22,13.2,69
10/04/2020,24,1,3,22,13.4,75
11/04/2020,1,1,3,21,11.9,60
11/04/2020,2,1,6,20,12.1,56
11/04/2020,3,1,7,19,12.9,74
11/04/2020,4,1,10,16,13,69
11/04/2020,5,1,9,20,12.7,74
11/04/2020,6,,,,,
11/04/2020,7,,,,,
11/04/2020,8,,,,,
11/04/2020,9,,,,,
11/04/2020,10,,,,,
11/04/2020,11,,,,,
11/04/2020,12,,,,,
11/04/2020,13,,,,,
11/04/2020,14,,,,,
11/04/2020,15,,,,,
11/04/2020,16,,,,,
11/04/2020,17,,,,,
11/04/2020,18,,,,,
11/04/2020,19,,,,,
11/04/2020,20,,,,,
11/04/2020,21,,,,,
11/04/2020,22,,,,,
11/04/2020,23,,,,,
11/04/2020,24,,,,,
12/04/2020,1,1,3,12,13.8,95
12/04/2020,2,1,3,17,13.8,89
12/04/2020,3,1,3,12,13.6,87
12/04/2020,4,1,3,18,14,84
12/04/2020,5,1,3,11,14.7,97
12/04/2020,6,1,10,12,14.5,88
12/04/2020,7,1,3,14,16,94
12/04/2020,8,1,3,17,16.7,109
12/04/2020,9,1,3,18,17.9,109
12/04/2020,10,1,3,20,18.3,111
12/04/2020,11,1,3,19,18.5,114
12/04/2020,12,1,3,13,19.2,115
12/04/2020,13,1,3,19,18.8,119
12/04/2020,14,1,3,21,18.7,117
12/04/2020,15,1,3,20,18.4,121
12/04/2020,16,1,3,21,18.3,124
12/04/2020,17,1,3,27,17.8,125
12/04/2020,18,1,3,27,17.2,117
12/04/2020,19,1,3,24,16.9,113
12/04/2020,20,1,3,28,16.7,110
12/04/2020,21,1,3,29,16.8,110
12/04/2020,22,1,3,31,16.8,110
12/04/2020,23,1,3,34,16.6,113
12/04/2020,24,1,3,24,16.4,106
13/04/2020,1,1,3,24,16.2,104
13/04/2020,2,1,3,22,16.3,99
13/04/2020,3,1,3,24,16.2,103
13/04/2020,4,1,3,26,16.2,103
13/04/2020,5,1,3,23,16.2,100
13/04/2020,6,1,3,25,16.2,92
13/04/2020,7,1,3,25,16.1,92
13/04/2020,8,1,3,24,16.1,88
13/04/2020,9,1,3,19,16.3,91
13/04/2020,10,1,3,21,16.4,86
13/04/2020,11,1,3,25,16.9,81
13/04/2020,12,1,3,29,17.7,83
13/04/2020,13,1,3,30,19.3,89
13/04/2020,14,1,3,30,19.4,79
13/04/2020,15,1,3,32,19.2,78
13/04/2020,16,1,3,26,19.1,80
13/04/2020,17,10,27,23,18.6,64
13/04/2020,18,1,11,24,17.5,79
13/04/2020,19,1,3,24,16.9,75
13/04/2020,20,1,3,30,16,49
13/04/2020,21,1,3,21,15.8,44
13/04/2020,22,1,3,17,15.4,47
13/04/2020,23,1,3,13,15.2,55
13/04/2020,24,1,3,13,15,61
14/04/2020,1,1,3,14,15.3,59
14/04/2020,2,1,3,15,15,59
14/04/2020,3,1,3,15,14.8,52
14/04/2020,4,1,3,22,14.7,52
14/04/2020,5,2.3,8,19,14.5,41
14/04/2020,6,1,8,17,15.5,58
14/04/2020,7,1,3,20,15.8,76
14/04/2020,8,1,3,25,16.1,84
14/04/2020,9,1,3,31,16.5,88
14/04/2020,10,,,32,16.5,83
14/04/2020,11,1,3,23,16.4,86
14/04/2020,12,1,3,24,16.6,89
14/04/2020,13,1,3,22,16.6,89
14/04/2020,14,1,3,26,16.4,89
14/04/2020,15,4.2,10,24,16.4,85
14/04/2020,16,1,6,23,16.2,89
14/04/2020,17,1,7,19,16.1,92
14/04/2020,18,3.9,14,20,15.7,79
14/04/2020,19,1,3,17,14.8,82
14/04/2020,20,1,3,22,14.1,71
14/04/2020,21,1,6,20,14.1,63
14/04/2020,22,1,3,18,13.3,37
14/04/2020,23,3,13,18,13,31
14/04/2020,24,1,3,11,13.2,34
15/04/2020,1,1,3,12,12.5,38
15/04/2020,2,1,3,10,12.8,52
15/04/2020,3,1,3,10,12.4,52
15/04/2020,4,1,3,13,13.6,68
15/04/2020,5,1,3,15,14.7,90
15/04/2020,6,1,3,13,15.2,93
15/04/2020,7,1,3,11,15.8,92
15/04/2020,8,1,3,16,16.3,92
15/04/2020,9,1,3,23,17.1,91
15/04/2020,10,1,3,19,17.9,88
15/04/2020,11,1,3,9,18.5,88
15/04/2020,12,1,3,17,18,86
15/04/2020,13,1,3,17,17.8,88
15/04/2020,14,1,3,19,18.9,91
15/04/2020,15,1,3,27,18.3,100
15/04/2020,16,1,3,35,18,99
15/04/2020,17,1,3,37,17.5,99
15/04/2020,18,1,3,32,16.9,97
15/04/2020,19,1,3,26,16.6,91
15/04/2020,20,1,3,28,16.5,90
15/04/2020,21,1,3,28,16.5,93
15/04/2020,22,1,3,21,16.8,92
15/04/2020,23,1,3,26,16.9,91
15/04/2020,24,1,3,33,17,91
16/04/2020,1,1,3,31,16.8,95
16/04/2020,2,1,3,36,16.5,95
16/04/2020,3,1,3,36,16.1,92
16/04/2020,4,1,3,30,16,90
16/04/2020,5,1,8,33,15.9,82
16/04/2020,6,1,10,33,16.3,79
16/04/2020,7,1,9,39,16.5,75
16/04/2020,8,1,11,40,16.9,75
16/04/2020,9,1,7,45,17.3,79
16/04/2020,10,1,8,49,17.9,78
16/04/2020,11,2.5,10,55,19.2,83
16/04/2020,12,1,6,42,19.6,85
16/04/2020,13,1,3,43,20.5,83
16/04/2020,14,1,3,29,20.7,83
16/04/2020,15,1,3,27,19.9,82
16/04/2020,16,1,3,31,19.8,81
16/04/2020,17,15.8,31,41,18.2,62
16/04/2020,18,4.8,10,38,17.5,75
16/04/2020,19,1,3,35,17.2,78
16/04/2020,20,1,3,34,17.3,80
16/04/2020,21,1,3,27,17.3,82
16/04/2020,22,1,3,25,17.1,87
16/04/2020,23,1,3,18,17,81
16/04/2020,24,1,3,23,16.7,81
17/04/2020,1,1,3,23,16.7,83
17/04/2020,2,1,3,27,16.5,90
17/04/2020,3,3.8,18,29,16.3,72
17/04/2020,4,1,3,34,16.3,82
17/04/2020,5,1,3,38,16.3,85
17/04/2020,6,1,3,39,16.3,86
17/04/2020,7,1,3,41,16.4,84
17/04/2020,8,1,8,39,16.3,86
17/04/2020,9,1,3,47,16.6,89
17/04/2020,10,1,6,48,17.2,88
17/04/2020,11,1,3,45,18.1,90
17/04/2020,12,2.6,3,42,18.8,87
17/04/2020,13,1,3,35,18.8,88
17/04/2020,14,1,3,31,18.5,87
17/04/2020,15,1,3,30,18.1,89
17/04/2020,16,1,3,29,17.8,89
17/04/2020,17,1,3,40,17.3,83
17/04/2020,18,1,8,35,17.1,80
17/04/2020,19,1,3,27,16.9,86
17/04/2020,20,1,3,29,16.7,86
17/04/2020,21,1,3,26,17.1,84
17/04/2020,22,1,3,29,17,87
17/04/2020,23,1,3,40,17,83
17/04/2020,24,1,3,36,16.9,80
18/04/2020,1,1,3,28,16.9,80
18/04/2020,2,1,3,28,16.5,75
18/04/2020,3,1,3,18,16.3,54
18/04/2020,4,1,8,23,16.3,61
18/04/2020,5,1,3,28,16.7,77
18/04/2020,6,26.2,42,26,16.9,45
18/04/2020,7,1,8,31,17.5,77
18/04/2020,8,1,3,31,18.7,77
18/04/2020,9,1,3,26,20.7,80
18/04/2020,10,1,3,27,22.3,83
18/04/2020,11,1,3,29,22.1,85
18/04/2020,12,1,3,27,21.9,86
18/04/2020,13,1,3,23,23.4,89
18/04/2020,14,1,3,18,23.1,86
18/04/2020,15,1,3,19,23.2,86
18/04/2020,16,1,3,18,21.7,78
18/04/2020,17,1,3,17,19.6,78
18/04/2020,18,1,3,18,18.7,77
18/04/2020,19,1,3,22,18.6,81
18/04/2020,20,1,3,23,18.4,83
18/04/2020,21,1,3,20,18.3,82
18/04/2020,22,1,3,25,18.3,80
18/04/2020,23,1,3,23,18.1,71
18/04/2020,24,1,3,18,17.9,54
19/04/2020,1,1,3,26,17.5,69
19/04/2020,2,1,3,24,17.3,71
19/04/2020,3,1,3,22,17.3,74
19/04/2020,4,1,3,23,17.1,68
19/04/2020,5,1,3,25,17,75
19/04/2020,6,1,3,28,17.1,76
19/04/2020,7,1,3,25,16.9,74
19/04/2020,8,1,3,25,17,73
19/04/2020,9,1,3,22,16.9,73
19/04/2020,10,1,3,19,17.1,76
19/04/2020,11,1,3,16,17.3,75
19/04/2020,12,1,3,10,17.7,77
19/04/2020,13,1,3,16,18.4,76
19/04/2020,14,1,3,11,17.9,75
19/04/2020,15,1,3,17,17.6,74
19/04/2020,16,1,3,20,17.5,76
19/04/2020,17,1,3,16,17.5,74
19/04/2020,18,1,3,18,17.4,71
19/04/2020,19,1,3,19,17.3,69
19/04/2020,20,1,3,16,17.2,72
19/04/2020,21,1,3,8,17.2,73
19/04/2020,22,1,3,10,17.1,74
19/04/2020,23,1,3,14,16.9,77
19/04/2020,24,1,3,18,16.8,79
20/04/2020,1,1,3,15,16.8,78
20/04/2020,2,1,3,10,16.6,76
