DATA_HI,PERIODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
06/07/2020,20,1,3,23,24,65
06/07/2020,21,1,3,12,23.7,53
06/07/2020,22,1,3,17,23.7,46
06/07/2020,23,1,3,23,23.9,44
06/07/2020,24,1,3,26,24.2,52
07/07/2020,1,1,3,21,24.3,57
07/07/2020,2,1,3,24,24,71
07/07/2020,3,1,3,31,23.8,78
07/07/2020,4,1,3,33,23.4,74
07/07/2020,5,1,3,38,23.2,70
07/07/2020,6,1,3,30,23.9,69
07/07/2020,7,1,3,37,24.5,70
07/07/2020,8,1,3,37,25.2,70
07/07/2020,9,1,3,35,25.7,69
07/07/2020,10,1,3,37,25.8,74
07/07/2020,11,19.3,22,31,26.4,62
07/07/2020,12,11.2,18,36,27,70
07/07/2020,13,27.1,34,34,26.2,60
07/07/2020,14,28.3,23,29,25.8,68
07/07/2020,15,1,3,32,25.1,84
07/07/2020,16,3.2,12,28,24.9,77
07/07/2020,17,1,7,30,24.8,75
07/07/2020,18,1,8,25,24.8,75
07/07/2020,19,1,3,24,24,79
07/07/2020,20,1,3,29,23.2,81
07/07/2020,21,1,3,27,22.5,71
07/07/2020,22,1,3,24,22,69
07/07/2020,23,1,3,22,21.4,64
07/07/2020,24,1,3,20,21.1,61
08/07/2020,1,1,3,16,21,60
08/07/2020,2,1,3,19,21.3,63
08/07/2020,3,1,3,13,21.1,61
08/07/2020,4,1,3,15,21,58
08/07/2020,5,1,3,16,21,59
08/07/2020,6,1,13,16,22.4,50
08/07/2020,7,1,3,17,,75
08/07/2020,8,1,3,12,26.2,82
08/07/2020,9,1,3,16,26.8,87
08/07/2020,10,1,3,16,27.8,92
08/07/2020,11,1,8,14,28.4,105
08/07/2020,12,26.7,22,12,28.5,87
08/07/2020,13,27.7,37,23,28.5,86
08/07/2020,14,5.6,16,18,28.4,99
08/07/2020,15,9.8,22,20,28.1,94
08/07/2020,16,1,12,16,27.8,105
08/07/2020,17,1,9,18,26.6,110
08/07/2020,18,1,3,16,25.4,118
08/07/2020,19,1,11,18,24.3,112
08/07/2020,20,1,3,23,23.6,111
08/07/2020,21,1,6,21,23,107
08/07/2020,22,1,8,20,22.8,93
08/07/2020,23,1,7,27,22.5,85
08/07/2020,24,1,3,15,21.9,85
09/07/2020,1,1,14,15,21.8,85
09/07/2020,2,1,10,13,21.2,70
09/07/2020,3,1,7,17,21.2,75
09/07/2020,4,1,16,14,21,61
09/07/2020,5,6.4,26,14,20.1,50
09/07/2020,6,1,19,15,22.2,54
09/07/2020,7,2,21,17,25.5,69
09/07/2020,8,1,3,17,26.2,94
09/07/2020,9,1,6,15,27,91
09/07/2020,10,1,8,19,27.7,90
09/07/2020,11,4.8,18,17,28.3,84
09/07/2020,12,1,3,12,27.6,94
09/07/2020,13,1,3,19,27.7,96
09/07/2020,14,1,3,10,27.9,100
09/07/2020,15,1,3,14,27.5,94
09/07/2020,16,1,3,12,27.2,92
09/07/2020,17,1,3,8,26.7,92
09/07/2020,18,1,3,10,25.9,93
09/07/2020,19,1,8,12,25.4,95
09/07/2020,20,1,3,12,24.9,93
09/07/2020,21,1,3,8,24.8,97
09/07/2020,22,1,3,9,24.5,91
09/07/2020,23,1,3,11,24.4,89
09/07/2020,24,1,3,11,23.7,86
10/07/2020,1,1,3,6,22.9,72
10/07/2020,2,1,3,11,22.2,64
10/07/2020,3,1,3,9,21.9,55
10/07/2020,4,1,3,7,22,54
10/07/2020,5,1,7,3,22,43
10/07/2020,6,13.9,35,3,23.6,52
10/07/2020,7,1,3,7,24.3,79
10/07/2020,8,1,3,15,24.6,75
10/07/2020,9,1,3,12,24.8,74
10/07/2020,10,1,7,16,27.2,72
10/07/2020,11,5.3,13,12,27.4,78
10/07/2020,12,1,3,16,27.8,81
10/07/2020,13,1,3,23,29,80
10/07/2020,14,1,3,20,28.8,82
10/07/2020,15,1,3,23,29,77
10/07/2020,16,1,3,17,28.2,78
10/07/2020,17,1,3,21,27.5,74
10/07/2020,18,1,3,19,26.8,72
10/07/2020,19,1,3,15,25.7,65
10/07/2020,20,1,3,17,25.2,65
10/07/2020,21,1,3,20,24.6,62
10/07/2020,22,1,3,17,24.4,61
10/07/2020,23,1,7,19,23,37
10/07/2020,24,1,3,13,22.7,33
11/07/2020,1,1,3,13,22.8,39
11/07/2020,2,1,3,12,23.6,49
11/07/2020,3,1,3,10,23.7,59
11/07/2020,4,1,3,9,23.2,61
11/07/2020,5,1,7,10,23.3,56
11/07/2020,6,3.5,15,13,25,60
11/07/2020,7,17.5,26,13,25.5,54
11/07/2020,8,6.2,17,26,25.5,58
11/07/2020,9,5.3,15,18,25.8,62
11/07/2020,10,9,17,18,25.6,56
11/07/2020,11,10.3,19,27,25.6,56
11/07/2020,12,9.2,17,27,25.7,57
11/07/2020,13,9.1,11,27,26.2,66
11/07/2020,14,8.3,14,24,26.3,63
11/07/2020,15,7.3,14,25,25.7,58
11/07/2020,16,6.7,10,20,25.4,65
11/07/2020,17,5.2,16,21,24.8,66
11/07/2020,18,4.7,14,19,24.5,67
11/07/2020,19,3.2,12,23,24,72
11/07/2020,20,1,9,18,23.4,72
11/07/2020,21,1,9,11,23.2,73
11/07/2020,22,1,11,13,23.1,63
11/07/2020,23,1,3,12,22.9,71
11/07/2020,24,1,3,8,22.6,64
12/07/2020,1,1,3,9,22.5,57
12/07/2020,2,1,3,15,22.1,57
12/07/2020,3,1,3,9,22.8,62
12/07/2020,4,1,3,9,22.8,56
12/07/2020,5,1,8,9,23.7,54
12/07/2020,6,1,11,13,24.9,64
12/07/2020,7,2.5,14,18,25.8,66
12/07/2020,8,11.5,24,11,26,65
12/07/2020,9,4.6,16,14,26.4,73
12/07/2020,10,11.8,31,12,27.1,73
12/07/2020,11,19.9,26,16,28.3,82
12/07/2020,12,3,14,7,28.1,91
12/07/2020,13,2.3,15,12,27.7,90
12/07/2020,14,2.4,14,16,27.4,94
12/07/2020,15,4.1,19,8,27.7,89
12/07/2020,16,8.9,21,8,28,90
12/07/2020,17,1,10,13,26.2,95
12/07/2020,18,1,3,11,26.6,102
12/07/2020,19,1,3,9,26.5,97
12/07/2020,20,1,3,10,25.2,88
12/07/2020,21,1,3,13,24.3,90
12/07/2020,22,1,3,12,23.7,88
12/07/2020,23,1,3,9,22.9,79
12/07/2020,24,1,3,11,23,81
13/07/2020,1,1,3,8,23.8,83
13/07/2020,2,1,3,8,23.2,83
13/07/2020,3,1,3,9,23.6,81
13/07/2020,4,7.7,26,7,23.5,72
13/07/2020,5,1,12,11,23.3,92
13/07/2020,6,1,9,19,24.3,94
13/07/2020,7,2.5,15,14,24.2,86
13/07/2020,8,11.4,29,19,25.3,78
13/07/2020,9,7.4,24,18,26.6,87
13/07/2020,10,5.7,23,15,25.4,89
13/07/2020,11,5.8,18,16,25.3,87
13/07/2020,12,7.6,23,15,27,91
13/07/2020,13,4.2,14,22,27.2,92
13/07/2020,14,11.2,22,14,27.7,88
13/07/2020,15,1,9,15,27.4,101
13/07/2020,16,4.6,18,16,27.4,97
13/07/2020,17,1,7,11,26.5,104
13/07/2020,18,1,9,10,25.7,98
13/07/2020,19,2.6,14,15,24.8,96
13/07/2020,20,1,3,10,24.2,99
13/07/2020,21,1,8,14,24.1,98
13/07/2020,22,1,8,12,24.2,93
13/07/2020,23,1,3,17,23.7,95
13/07/2020,24,1,3,9,23.2,86
14/07/2020,1,1,3,13,22.7,77
14/07/2020,2,1,3,10,22.6,82
14/07/2020,3,1,3,11,22.4,84
14/07/2020,4,1,3,10,22.7,82
14/07/2020,5,1,9,10,22.6,77
14/07/2020,6,1,13,6,24.5,70
14/07/2020,7,10.8,24,32,26.5,81
14/07/2020,8,4.2,11,22,26.9,99
14/07/2020,9,37.5,39,19,26.6,77
14/07/2020,10,8.6,17,27,26.6,92
14/07/2020,11,29.1,35,35,26.8,82
14/07/2020,12,11.5,30,34,27.2,90
14/07/2020,13,3.6,14,28,27.1,101
14/07/2020,14,3.3,14,28,27,100
14/07/2020,15,2,9,26,26.5,105
14/07/2020,16,2,9,25,25.9,111
14/07/2020,17,2.9,10,22,25.5,108
14/07/2020,18,1,10,19,24.9,108
14/07/2020,19,1,9,26,24.3,108
14/07/2020,20,1,3,27,23.7,112
14/07/2020,21,1,3,23,23.5,104
14/07/2020,22,1,3,23,23.8,109
14/07/2020,23,1,3,20,23.2,97
14/07/2020,24,1,3,19,21.2,97
15/07/2020,1,1,3,21,20.8,87
15/07/2020,2,1,3,21,21.2,88
15/07/2020,3,1,8,22,19.4,42
15/07/2020,4,1,14,18,19.8,41
15/07/2020,5,1,18,13,19.7,42
15/07/2020,6,2.3,26,14,21.5,48
15/07/2020,7,10.2,25,17,24.5,54
15/07/2020,8,1,11,18,25.3,94
15/07/2020,9,12.4,27,16,26.3,84
15/07/2020,10,22.1,37,19,26.3,72
15/07/2020,11,18,29,25,26.6,78
15/07/2020,12,12.5,25,19,26.2,77
15/07/2020,13,21.9,33,21,25.6,71
15/07/2020,14,19.5,23,23,25.9,79
15/07/2020,15,1,7,21,25.2,90
15/07/2020,16,1,3,22,24.9,90
15/07/2020,17,1,3,25,24.6,90
15/07/2020,18,1,3,20,24.4,82
15/07/2020,19,1,3,22,23.9,88
15/07/2020,20,1,3,24,23.5,74
15/07/2020,21,1,3,22,23.3,74
15/07/2020,22,1,3,22,23.1,61
15/07/2020,23,1,3,13,23.3,63
15/07/2020,24,1,3,11,23.2,65
16/07/2020,1,1,3,14,23.1,67
16/07/2020,2,1,3,16,23,69
16/07/2020,3,1,3,12,22.7,66
16/07/2020,4,1,3,21,22.6,66
16/07/2020,5,1,13,28,22.8,58
16/07/2020,6,4.3,20,25,23.6,55
16/07/2020,7,8.7,25,27,24.2,51
16/07/2020,8,22.2,24,21,24.1,53
16/07/2020,9,11.7,21,23,23.9,55
16/07/2020,10,4.9,13,18,24.1,67
16/07/2020,11,13,15,15,24.1,68
16/07/2020,12,7.4,15,25,23.9,65
16/07/2020,13,15.1,25,21,24.1,58
16/07/2020,14,1,3,23,24.1,69
16/07/2020,15,2.9,8,25,23.6,69
16/07/2020,16,1,3,25,23.6,69
16/07/2020,17,1,3,22,23.5,72
16/07/2020,18,1,7,21,23.3,70
16/07/2020,19,1,3,21,23.1,70
16/07/2020,20,1,3,21,22.2,62
16/07/2020,21,1,7,19,21.8,51
16/07/2020,22,1,7,21,21.2,50
16/07/2020,23,1,11,19,21.4,55
16/07/2020,24,1,9,18,20.5,40
17/07/2020,1,1,7,11,20.2,49
17/07/2020,2,1,3,20,20.3,53
17/07/2020,3,1,3,10,20.8,56
17/07/2020,4,1,3,16,21.3,54
17/07/2020,5,1,3,13,21.1,51
17/07/2020,6,1,3,20,23.3,55
17/07/2020,7,2.5,11,17,24.5,56
17/07/2020,8,4.2,6,15,25,60
17/07/2020,9,11.5,14,20,25.1,52
17/07/2020,10,10.4,11,20,25.3,57
17/07/2020,11,12,17,17,24.8,56
17/07/2020,12,29,19,14,25.3,50
17/07/2020,13,10.9,18,20,24.9,59
17/07/2020,14,5.3,12,16,24.9,64
17/07/2020,15,2.5,9,19,24.9,67
17/07/2020,16,1,8,16,24.5,71
17/07/2020,17,5.1,13,22,24.5,64
17/07/2020,18,6,12,22,24,65
17/07/2020,19,1,7,23,23.6,68
17/07/2020,20,1,3,22,23,69
17/07/2020,21,1,3,19,22.6,59
17/07/2020,22,1,3,18,22.2,60
17/07/2020,23,1,3,16,21.3,52
17/07/2020,24,1,3,14,21.7,60
18/07/2020,1,1,3,12,21.5,55
18/07/2020,2,1,3,16,21.5,56
18/07/2020,3,1,3,14,21.9,58
18/07/2020,4,1,3,11,22.4,61
18/07/2020,5,1,3,9,23,60
18/07/2020,6,1,3,10,24.2,60
18/07/2020,7,12.6,16,12,24.7,53
18/07/2020,8,7.4,10,25,24.9,61
18/07/2020,9,16.5,12,20,25.2,62
18/07/2020,10,13.7,21,20,26,58
18/07/2020,11,1,3,16,26,68
18/07/2020,12,1,3,18,26.5,69
18/07/2020,13,1,3,17,25.7,70
18/07/2020,14,1,3,22,24.8,77
18/07/2020,15,1,3,14,24.5,72
18/07/2020,16,1,3,10,26,68
18/07/2020,17,2.6,14,15,25.4,66
18/07/2020,18,1,11,10,25.4,66
18/07/2020,19,1,3,10,25.2,72
18/07/2020,20,1,3,16,24.5,70
18/07/2020,21,1,3,11,24,68
18/07/2020,22,1,3,11,23.1,54
18/07/2020,23,1,3,10,22.4,50
18/07/2020,24,1,6,15,22.4,52
19/07/2020,1,1,3,12,22,50
19/07/2020,2,1,3,16,21.8,49
19/07/2020,3,1,3,13,21.7,47
19/07/2020,4,1,3,9,21.7,48
19/07/2020,5,1,3,7,21.6,41
19/07/2020,6,1,3,9,22.5,44
19/07/2020,7,1,3,9,25.2,61
19/07/2020,8,5.8,11,19,26.3,66
19/07/2020,9,12.3,21,10,27.7,62
19/07/2020,10,5.1,17,12,27.5,64
19/07/2020,11,5.5,14,11,27.4,72
19/07/2020,12,1,6,19,27.6,80
19/07/2020,13,1,3,15,27.5,80
19/07/2020,14,1,3,11,27.3,81
19/07/2020,15,1,3,12,27.8,75
19/07/2020,16,1,3,12,28.3,81
19/07/2020,17,1,3,10,28,79
19/07/2020,18,1,3,16,27.7,81
19/07/2020,19,1,6,13,26,77
19/07/2020,20,1,3,16,25.1,75
19/07/2020,21,1,3,14,24.8,74
19/07/2020,22,1,3,14,24.5,79
19/07/2020,23,1,3,12,24.3,81
19/07/2020,24,1,3,14,23.3,58
20/07/2020,1,1,3,12,22.5,48
20/07/2020,2,1,3,14,22.5,42
20/07/2020,3,1,3,10,22.5,27
20/07/2020,4,1,3,7,22,37
20/07/2020,5,1,6,7,21.6,32
20/07/2020,6,8.1,16,8,24,14
20/07/2020,7,3.6,11,21,25.7,51
20/07/2020,8,1,3,16,26.5,74
20/07/2020,9,1,3,11,27.1,71
20/07/2020,10,1,3,13,27.4,71
20/07/2020,11,1,3,16,27.7,68
20/07/2020,12,1,3,14,27.9,61
20/07/2020,13,1,3,13,28,65
20/07/2020,14,1,3,10,28.7,65
20/07/2020,15,1,3,12,28.8,68
20/07/2020,16,1,3,15,28.9,69
20/07/2020,17,1,3,11,28.5,66
20/07/2020,18,1,3,14,27.2,56
20/07/2020,19,1,3,11,25.9,56
20/07/2020,20,1,3,7,25.2,48
20/07/2020,21,1,3,12,24.7,47
20/07/2020,22,1,3,15,24,40
20/07/2020,23,1,3,13,24,43
20/07/2020,24,1,3,11,24.3,60
21/07/2020,1,1,3,8,24.2,60
21/07/2020,2,1,3,12,23.8,54
21/07/2020,3,1,3,11,23.2,49
21/07/2020,4,1,3,6,22.5,42
21/07/2020,5,1,3,8,22.9,44
21/07/2020,6,1,16,12,23.8,32
21/07/2020,7,1,3,10,25.7,63
21/07/2020,8,1,3,10,26.4,70
21/07/2020,9,1,3,14,27.3,75
21/07/2020,10,1,3,12,27.9,82
21/07/2020,11,1,7,17,28.4,78
21/07/2020,12,1,3,14,28.2,86
21/07/2020,13,1,3,12,28.5,80
21/07/2020,14,1,3,17,29.4,77
21/07/2020,15,1,3,11,28.6,78
21/07/2020,16,1,3,11,28.2,80
21/07/2020,17,1,3,12,27.6,78
21/07/2020,18,1,3,12,27.1,81
21/07/2020,19,1,3,11,26.2,81
21/07/2020,20,1,3,11,25.4,80
21/07/2020,21,1,3,12,24.9,70
21/07/2020,22,1,3,11,24.6,83
21/07/2020,23,1,3,9,24.5,76
21/07/2020,24,1,7,7,23.7,67
22/07/2020,1,1,3,3,22.8,61
22/07/2020,2,1,3,3,22.7,57
22/07/2020,3,1,3,7,22.7,63
22/07/2020,4,1,7,7,22.8,61
22/07/2020,5,1,3,8,22.9,64
22/07/2020,6,1,14,13,24.9,57
22/07/2020,7,1,11,9,26.4,86
22/07/2020,8,1,3,8,27.5,90
22/07/2020,9,1,6,10,28.4,92
22/07/2020,10,1,3,9,28.5,92
22/07/2020,11,,,9,29.1,91
22/07/2020,12,1,3,7,28.7,87
22/07/2020,13,1,3,3,29.3,82
22/07/2020,14,1,3,7,28.7,87
22/07/2020,15,1,3,7,29.1,84
22/07/2020,16,1,3,10,29.4,82
22/07/2020,17,1,3,8,27.8,83
22/07/2020,18,1,3,3,26.8,80
22/07/2020,19,1,3,10,26.6,79
22/07/2020,20,1,22,7,25.9,62
22/07/2020,21,1,14,14,25.6,62
22/07/2020,22,1,8,13,24.9,62
22/07/2020,23,1,3,10,24.7,67
22/07/2020,24,1,9,9,25.3,51
23/07/2020,1,1,6,14,24.9,65
23/07/2020,2,1,9,14,22.9,50
23/07/2020,3,1,16,14,22.9,54
23/07/2020,4,1,18,14,23.1,52
23/07/2020,5,1,9,17,23.1,63
23/07/2020,6,3.1,20,10,25.3,40
23/07/2020,7,4.6,22,14,27.4,54
23/07/2020,8,1,8,19,28.4,81
23/07/2020,9,1,7,25,28.7,88
23/07/2020,10,1,7,13,29.1,86
23/07/2020,11,1,11,15,29.5,82
23/07/2020,12,9.6,26,10,29.9,66
23/07/2020,13,1,10,15,29.8,80
23/07/2020,14,1,6,10,30,75
23/07/2020,15,1,6,12,30.6,75
23/07/2020,16,1,7,10,30.3,77
23/07/2020,17,1,9,8,31,79
23/07/2020,18,1,16,8,29.3,67
23/07/2020,19,1,12,7,28.9,66
23/07/2020,20,1,21,11,27,53
23/07/2020,21,1,8,13,26.4,65
23/07/2020,22,1,8,10,25,58
23/07/2020,23,1,8,11,24.6,52
23/07/2020,24,1,14,10,23.8,37
24/07/2020,1,1,11,8,23.5,32
24/07/2020,2,1,8,7,23.5,39
24/07/2020,3,1,3,3,22.6,38
24/07/2020,4,1,3,7,22.9,50
24/07/2020,5,1,3,9,23.3,49
24/07/2020,6,1,8,8,24.3,40
24/07/2020,7,8.3,13,10,26.6,55
24/07/2020,8,5.8,19,11,27.5,70
24/07/2020,9,19.4,37,15,27.6,63
24/07/2020,10,18.4,35,15,27.9,68
24/07/2020,11,7.8,17,20,28,87
24/07/2020,12,1,7,23,28.4,101
24/07/2020,13,21.6,24,27,29,88
24/07/2020,14,6.8,18,26,28.4,97
24/07/2020,15,5.1,21,29,28.2,98
24/07/2020,16,1,10,27,28.2,108
24/07/2020,17,3,12,21,27.8,106
24/07/2020,18,2.9,14,27,27.3,112
24/07/2020,19,1,8,22,25.9,112
24/07/2020,20,1,3,22,25.1,103
24/07/2020,21,1,6,23,24.5,96
24/07/2020,22,1,3,25,24.1,86
24/07/2020,23,1,3,26,23.6,78
24/07/2020,24,1,7,18,23.3,74
25/07/2020,1,1,6,21,23.3,77
25/07/2020,2,1,3,22,23.1,83
25/07/2020,3,1,3,17,23,88
25/07/2020,4,1,3,16,22.9,91
25/07/2020,5,1,3,16,23.1,86
25/07/2020,6,1,3,18,23.8,79
25/07/2020,7,1,8,21,26.9,76
25/07/2020,8,1,14,,27.4,82
25/07/2020,9,9.6,20,12,28.3,81
25/07/2020,10,13.2,30,23,28.3,75
25/07/2020,11,3.1,14,20,29.2,95
25/07/2020,12,1,3,21,28.4,102
25/07/2020,13,1,3,18,29.3,99
25/07/2020,14,1,3,21,29,99
25/07/2020,15,1,3,16,29.3,103
25/07/2020,16,1,3,14,28.9,104
25/07/2020,17,1,3,23,28.1,104
25/07/2020,18,1,10,21,28.2,97
25/07/2020,19,1,7,20,27.5,101
25/07/2020,20,1,6,20,26.6,99
25/07/2020,21,1,3,16,26.1,90
25/07/2020,22,1,3,19,25.8,85
25/07/2020,23,1,7,17,25.8,87
25/07/2020,24,1,7,21,25,72
26/07/2020,1,1,8,15,24.7,63
26/07/2020,2,1,7,16,23.7,53
26/07/2020,3,1,3,15,23.6,51
26/07/2020,4,1,3,12,23.3,52
26/07/2020,5,1,3,12,23.3,66
26/07/2020,6,1,7,8,24.6,49
26/07/2020,7,1,11,14,28.1,56
26/07/2020,8,1,7,16,29.3,90
26/07/2020,9,1,3,19,29.6,100
26/07/2020,10,1,3,12,30.7,100
13/12/2020,5,,,,,
26/07/2020,11,1,3,17,29.9,96
26/07/2020,12,10.6,17,19,30.2,87
26/07/2020,13,1,3,18,29.8,96
26/07/2020,14,1,3,22,29.5,94
26/07/2020,15,1,3,16,29.6,91
26/07/2020,16,1,7,18,29.2,93
26/07/2020,17,1,3,16,28.8,102
26/07/2020,18,1,6,19,28,99
26/07/2020,19,1,7,17,27.2,99
26/07/2020,20,1,6,15,26.7,99
26/07/2020,21,1,3,10,26.2,94
26/07/2020,22,1,9,13,25.8,84
26/07/2020,23,1,7,14,24.8,74
26/07/2020,24,1,6,15,24.5,74
27/07/2020,1,1,3,14,23.9,71
27/07/2020,2,1,3,11,23.5,72
27/07/2020,3,1,3,12,23.4,69
27/07/2020,4,1,3,12,23.3,62
27/07/2020,5,1,3,8,23.3,68
27/07/2020,6,3,16,7,25,42
27/07/2020,7,1,12,15,27.1,69
27/07/2020,8,1,3,17,28.7,97
27/07/2020,9,1,3,16,29.2,103
27/07/2020,10,1,3,16,29.7,91
27/07/2020,11,1,8,13,29.9,89
27/07/2020,12,1,3,12,29.4,88
27/07/2020,13,1,3,18,30.1,88
27/07/2020,14,1,3,12,30,89
27/07/2020,15,1,3,11,30.3,86
27/07/2020,16,1,3,17,29.6,93
27/07/2020,17,1,3,11,29.1,90
27/07/2020,18,1,3,16,28.5,89
27/07/2020,19,1,3,16,27.6,89
27/07/2020,20,1,3,14,26.9,85
27/07/2020,21,1,3,13,26.5,81
27/07/2020,22,1,3,20,26.2,83
27/07/2020,23,1,3,16,26,74
27/07/2020,24,1,3,19,25.8,71
28/07/2020,1,1,3,14,24.7,60
28/07/2020,2,1,3,15,24,46
28/07/2020,3,1,3,13,23.7,35
28/07/2020,4,1,3,10,23.5,29
28/07/2020,5,1,3,9,23.5,37
28/07/2020,6,1,3,11,24.6,48
28/07/2020,7,3.9,16,11,26.9,53
28/07/2020,8,2,9,16,27.7,73
28/07/2020,9,1,3,9,29.2,75
28/07/2020,10,1,3,9,29.4,85
28/07/2020,11,1,9,11,30.2,72
28/07/2020,12,1,6,13,31,71
28/07/2020,13,1,3,17,30.8,69
28/07/2020,14,1,3,15,30.6,77
28/07/2020,15,1,3,13,30,74
28/07/2020,16,1,3,13,30.2,68
28/07/2020,17,1,3,10,30,71
28/07/2020,18,1,3,14,28.6,70
28/07/2020,19,1,3,10,27.7,68
28/07/2020,20,1,3,9,27.2,60
28/07/2020,21,1,3,9,26.7,60
28/07/2020,22,1,3,7,26,53
28/07/2020,23,1,3,7,25.4,48
28/07/2020,24,1,9,7,25.2,39
29/07/2020,1,1,3,8,24.8,40
29/07/2020,2,1,3,8,25.1,54
29/07/2020,3,1,3,8,25.3,55
29/07/2020,4,1,3,3,24.8,51
29/07/2020,5,1,3,8,25.2,55
29/07/2020,6,20.7,37,9,25.9,35
29/07/2020,7,15.9,29,9,27.1,45
29/07/2020,8,5.8,16,13,27.7,56
29/07/2020,9,1,7,13,27.9,65
29/07/2020,10,2.4,11,15,28.1,70
29/07/2020,11,1,7,12,28.4,75
29/07/2020,12,1,7,11,28.7,74
29/07/2020,13,1,10,16,28.6,67
29/07/2020,14,1,6,11,28.3,71
29/07/2020,15,1,3,13,28.8,77
29/07/2020,16,1,3,11,28.1,72
29/07/2020,17,1,3,13,27.8,64
29/07/2020,18,1,3,16,27.3,70
29/07/2020,19,1,3,11,26.8,60
29/07/2020,20,1,3,13,26.6,61
29/07/2020,21,1,3,10,26.5,55
29/07/2020,22,1,3,10,26,59
29/07/2020,23,1,3,8,25.8,52
29/07/2020,24,1,3,12,25.3,51
30/07/2020,1,1,3,8,24.5,36
30/07/2020,2,1,3,6,24.5,43
30/07/2020,3,1,6,11,24.4,32
30/07/2020,4,1,3,8,24,37
30/07/2020,5,1,9,7,25,38
30/07/2020,6,1,10,9,26.3,44
30/07/2020,7,1,7,15,28.2,54
30/07/2020,8,1,3,15,29.4,61
30/07/2020,9,1,3,10,30.4,66
30/07/2020,10,1,3,14,31.2,68
30/07/2020,11,1,7,14,31.8,68
30/07/2020,12,1,3,14,31.9,66
30/07/2020,13,1,3,11,31.6,72
30/07/2020,14,1,3,15,31.7,77
30/07/2020,15,1,3,12,31.3,73
30/07/2020,16,1,3,12,30.5,69
30/07/2020,17,1,3,15,29.9,69
30/07/2020,18,1,3,12,29.4,66
30/07/2020,19,1,3,15,28.5,68
30/07/2020,20,1,8,13,27.8,61
30/07/2020,21,1,6,13,26.9,58
30/07/2020,22,1,10,10,26.4,44
30/07/2020,23,1,7,16,25.9,43
30/07/2020,24,1,7,16,25.1,33
31/07/2020,1,1,3,15,24.9,28
31/07/2020,2,1,6,13,25,36
31/07/2020,3,1,3,10,24,36
31/07/2020,4,1,3,15,24.4,35
31/07/2020,5,1,12,10,24.4,33
31/07/2020,6,9.1,24,12,25.5,28
31/07/2020,7,3.6,14,13,28.1,55
31/07/2020,8,1,3,11,29.1,66
31/07/2020,9,1,3,15,30.2,73
31/07/2020,10,1,3,13,31.3,76
31/07/2020,11,2.3,11,18,31.8,75
31/07/2020,12,1,7,21,31.4,82
31/07/2020,13,1,3,19,31.2,83
31/07/2020,14,1,3,16,30.9,83
31/07/2020,15,1,3,8,30.7,82
31/07/2020,16,1,7,18,30.7,75
31/07/2020,17,1,8,14,29.9,81
31/07/2020,18,1,9,16,29.6,83
31/07/2020,19,1,3,20,28.8,81
31/07/2020,20,1,7,18,28.1,74
31/07/2020,21,1,11,23,27.4,54
31/07/2020,22,5.3,26,25,25.8,28
31/07/2020,23,1,12,22,25.2,38
31/07/2020,24,3.1,24,23,25.1,20
01/08/2020,1,1,11,16,24.6,32
01/08/2020,2,26.1,31,18,24.8,20
01/08/2020,3,1,3,24,25,45
01/08/2020,4,1,3,15,25.2,54
01/08/2020,5,1,8,11,24.9,48
01/08/2020,6,1,7,13,25.1,49
01/08/2020,7,2.4,12,11,27.1,46
01/08/2020,8,2.8,13,14,30.4,59
01/08/2020,9,1,7,18,32.4,74
01/08/2020,10,1,10,21,31.9,74
01/08/2020,11,2.8,15,19,32.9,75
01/08/2020,12,1,3,21,32.1,81
01/08/2020,13,1,7,14,31.8,80
01/08/2020,14,1,6,17,31.9,76
01/08/2020,15,1,3,19,32.7,83
01/08/2020,16,1,3,18,32.6,85
01/08/2020,17,1,3,20,32.4,91
01/08/2020,18,1,3,23,31.5,97
01/08/2020,19,1,8,17,29.8,91
01/08/2020,20,1,7,18,28.4,79
01/08/2020,21,1,10,17,28,67
01/08/2020,22,1,14,22,26.8,46
01/08/2020,23,1,8,23,26,50
01/08/2020,24,1,9,25,27.3,56
02/08/2020,1,1,22,19,27.2,63
02/08/2020,2,3.3,29,24,27,60
02/08/2020,3,2.3,22,20,26.7,60
02/08/2020,4,1,13,20,26.6,55
02/08/2020,5,1,15,23,26.4,48
02/08/2020,6,10.3,20,22,26.9,42
02/08/2020,7,12.3,16,27,27.5,46
02/08/2020,8,12.5,23,38,28.3,42
02/08/2020,9,13,23,30,28.3,41
02/08/2020,10,21.8,24,29,28.4,44
02/08/2020,11,30,38,27,28.4,46
02/08/2020,12,31.2,30,31,28.4,57
02/08/2020,13,27.4,28,25,28.6,45
02/08/2020,14,23.1,30,19,28.5,52
02/08/2020,15,16.2,18,23,28.1,55
02/08/2020,16,11.8,18,25,28.2,54
02/08/2020,17,7.3,17,22,28.2,58
02/08/2020,18,1,9,15,27.6,59
02/08/2020,19,1,13,19,26.7,57
02/08/2020,20,1,11,15,26.3,53
02/08/2020,21,1,3,16,26.3,56
02/08/2020,22,1,12,20,26.1,50
02/08/2020,23,1,8,16,26.1,49
02/08/2020,24,1,10,19,26,42
03/08/2020,1,1,10,18,25.7,39
03/08/2020,2,1,8,20,25.4,41
03/08/2020,3,1,8,23,25.3,49
03/08/2020,4,1,9,22,25.3,52
