DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,DD_HI,FL_DD,VV_HI,FL_VV,TMP_HI,FL_TMP,O3_HI,FL_O3,HR_HI,FL_HR,LL_HI,FL_LL,PRB_HI,FL_PRB
30/03/2020,6,2,V,5,V,25,V,,M,250,V,0,V,10.7,V,26,V,,N,0,V,1008,V
30/03/2020,7,2,V,13.7,V,32,V,,M,249,V,0,V,11.9,V,23,V,,N,0,V,1008,V
30/03/2020,8,2,V,7,V,17,V,,M,215,V,0.5,V,14.9,V,48,V,,N,0,V,1009,V
30/03/2020,9,2,V,1,V,,Z,23,V,136,V,3,V,15.4,V,83,V,,N,0,V,1009,V
30/03/2020,10,2,V,1,V,3,V,37,V,130,V,6.7,V,14.4,V,84,V,,N,0,V,1009,V
30/03/2020,11,2,V,4.8,V,7,V,30,V,194,V,6.1,V,14.1,V,82,V,,N,0,V,1009,V
30/03/2020,12,2,V,2.4,V,3,V,32,V,148,V,5.4,V,14,V,82,V,,N,0,V,1009,V
30/03/2020,13,2,V,2.3,V,3,V,37,V,109,V,4.6,V,14.4,V,80,V,,N,0,V,1009,V
30/03/2020,14,2,V,1,V,3,V,34,V,127,V,6.6,V,14.3,V,85,V,,N,0,V,1008,V
30/03/2020,15,2,V,1,V,3,V,25,V,160,V,5.7,V,14.2,V,84,V,,N,0,V,1008,V
30/03/2020,16,2,V,2,V,3,V,34,V,118,V,4.6,V,14.3,V,83,V,,N,0,V,1008,V
30/03/2020,17,2,V,1,V,3,V,34,V,126,V,3.9,V,14.4,V,89,V,,N,0,V,1008,V
30/03/2020,18,2,V,1,V,3,V,35,V,108,V,3.1,V,14.2,V,89,V,,N,0,V,1008,V
30/03/2020,19,2,V,1,V,3,V,36,V,126,V,3,V,14.1,V,91,V,,N,0,V,1008,V
30/03/2020,20,2,V,1,V,3,V,35,V,143,V,2.2,V,14.2,V,88,V,,N,0,V,1009,V
30/03/2020,21,2,V,1,V,3,V,36,V,147,V,2.6,V,14.2,V,88,V,,N,0,V,1009,V
30/03/2020,22,2,V,1,V,3,V,35,V,164,V,2.4,V,14.2,V,90,V,,N,0,V,1009,V
30/03/2020,23,2,V,1,V,3,V,31,V,186,V,2.5,V,14.3,V,90,V,,N,0,V,1008,V
30/03/2020,24,2,V,1,V,3,V,34,V,133,V,4.9,V,14.1,V,87,V,,N,0,V,1008,V
31/03/2020,1,2,V,1,V,3,V,34,V,141,V,4.5,V,14.2,V,91,V,,N,0,V,1008,V
31/03/2020,2,2,V,1,V,3,V,32,V,130,V,5.8,V,14.1,V,93,V,,N,0,V,1008,V
31/03/2020,3,2,V,1,V,3,V,35,V,143,V,4.9,V,14.2,V,94,V,,N,0,V,1007,V
31/03/2020,4,2,V,1,V,3,V,34,V,176,V,7.2,V,14.2,V,92,V,,N,0.2,V,1008,V
31/03/2020,5,2,V,14.5,V,10,V,26,V,232,V,8.3,V,14.2,V,86,V,,N,0,V,1007,V
31/03/2020,6,2,V,2.9,V,6,V,30,V,183,V,8.7,V,14.3,V,88,V,,N,0,V,1007,V
31/03/2020,7,2,V,2.7,V,3,V,29,V,153,V,9.5,V,14.6,V,98,V,,N,0,V,1007,V
31/03/2020,8,2,V,2.1,V,3,V,30,V,133,V,11.3,V,15,V,90,V,,N,0,V,1007,V
31/03/2020,9,2,V,2,V,3,V,30,V,160,V,9.4,V,15.6,V,89,V,,N,0,V,1008,V
31/03/2020,10,2,V,3.7,V,8,V,28,V,158,V,7,V,15.5,V,94,V,,N,0,V,1008,V
31/03/2020,11,2,V,1,V,3,V,26,V,183,V,7.7,V,15.9,V,101,V,,N,0,V,1007,V
31/03/2020,12,2,V,1,V,3,V,31,V,190,V,5.5,V,16,V,106,V,,N,0,V,1007,V
31/03/2020,13,2,V,1,V,3,V,34,V,187,V,6.2,V,16.3,V,107,V,,N,0,V,1007,V
31/03/2020,14,2,V,1,V,3,V,36,V,217,V,6.6,V,15.9,V,106,V,,N,0,V,1007,V
31/03/2020,15,2,V,1,V,3,V,42,V,213,V,4.6,V,15,V,103,V,,N,1.4,V,1007,V
31/03/2020,16,2,V,1,V,3,V,39,V,206,V,5.1,V,14.6,V,102,V,,N,0.6,V,1007,V
31/03/2020,17,2,V,1,V,3,V,36,V,202,V,6.3,V,14.4,V,96,V,,N,0.4,V,1007,V
31/03/2020,18,2,V,1,V,3,V,37,V,132,V,8.4,V,14.1,V,103,V,,N,0.2,V,1007,V
31/03/2020,19,2,V,1,V,3,V,34,V,163,V,7.5,V,14.2,V,105,V,,N,0,V,1008,V
31/03/2020,20,2,V,1,V,3,V,31,V,211,V,8.8,V,14.4,V,108,V,,N,0,V,1008,V
31/03/2020,21,2,V,1,V,3,V,33,V,166,V,7.8,V,14.4,V,102,V,,N,0,V,1008,V
31/03/2020,22,2,V,1,V,3,V,30,V,183,V,4.6,V,14.6,V,107,V,,N,0,V,1009,V
31/03/2020,23,2,V,1,V,3,V,34,V,191,V,4.5,V,14.6,V,112,V,,N,0,V,1009,V
31/03/2020,24,2,V,1,V,3,V,37,V,199,V,4.9,V,14.6,V,109,V,,N,0,V,1008,V
01/04/2020,1,2,V,1,V,3,V,38,V,212,V,5,V,14.7,V,100,V,,N,3.8,V,1008,V
01/04/2020,2,2,V,1,V,3,V,39,V,203,V,4.9,V,14.7,V,103,V,,N,0,V,1008,V
01/04/2020,3,2,V,1,V,3,V,45,V,233,V,4.4,V,14.6,V,98,V,,N,0,V,1008,V
01/04/2020,4,2,V,1,V,3,V,33,V,204,V,4.3,V,14.5,V,100,V,,N,0,V,1007,V
01/04/2020,5,2,V,1,V,3,V,27,V,202,V,4.4,V,14.6,V,99,V,,N,0,V,1007,V
01/04/2020,6,2,V,1,V,3,V,26,V,201,V,4.8,V,14.7,V,96,V,,N,0,V,1007,V
01/04/2020,7,2,V,1,V,3,V,27,V,167,V,4.9,V,15.1,V,96,V,,N,0,V,1008,V
01/04/2020,8,2,V,1,V,3,V,29,V,207,V,6.2,V,15.9,V,99,V,,N,0,V,1008,V
01/04/2020,9,2,V,1,V,3,V,30,V,186,V,6.1,V,15.7,V,94,V,,N,0,V,1008,V
01/04/2020,10,2,V,1,V,3,V,38,V,190,V,6.6,V,15.6,V,102,V,,N,0,V,1008,V
28/06/2020,2,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,D
01/04/2020,11,2,V,1,V,3,V,38,V,195,V,6.2,V,15.5,V,92,V,,N,0,V,1008,V
01/04/2020,12,2,V,1,V,3,V,40,V,194,V,6.8,V,15.7,V,88,V,,N,0,V,1007,V
01/04/2020,13,2,V,1,V,3,V,48,V,205,V,7,V,16,V,89,V,,N,0,V,1007,V
01/04/2020,14,2,V,1,V,3,V,46,V,184,V,7.9,V,17.1,V,96,V,,N,0,V,1006,V
01/04/2020,15,2,V,1,V,3,V,44,V,181,V,7.9,V,16.5,V,99,V,,N,0,V,1006,V
01/04/2020,16,2,V,1,V,3,V,40,V,192,V,6.6,V,16.7,V,102,V,,N,0,V,1006,V
01/04/2020,17,2,V,1,V,3,V,25,V,200,V,6.5,V,16.5,V,103,V,,N,0,V,1006,V
01/04/2020,18,2,V,1,V,3,V,35,V,203,V,5.3,V,15.8,V,91,V,,N,0,V,1006,V
01/04/2020,19,2,V,1,V,3,V,29,V,174,V,4.3,V,15.4,V,90,V,,N,0,V,1006,V
01/04/2020,20,2,V,1,V,3,V,45,V,192,V,1.3,V,15.2,V,80,V,,N,0,V,1007,V
01/04/2020,21,2,V,1,V,3,V,38,V,219,V,3.5,V,15.2,V,83,V,,N,0,V,1007,V
01/04/2020,22,2,V,1,V,3,V,24,V,227,V,3.9,V,15.4,V,86,V,,N,0,V,1007,V
01/04/2020,23,2,V,1,V,3,V,23,V,227,V,4.9,V,15.3,V,88,V,,N,0,V,1006,V
01/04/2020,24,2,V,1,V,3,V,24,V,225,V,3.5,V,14.9,V,81,V,,N,0,V,1006,V
02/04/2020,1,2,V,1,V,3,V,20,V,211,V,1.8,V,15,V,83,V,,N,0,V,1006,V
02/04/2020,2,2,V,1,V,3,V,20,V,205,V,0.4,V,14.7,V,77,V,,N,0,V,1005,V
02/04/2020,3,2,V,1,V,3,V,14,V,212,V,0.6,V,14.6,V,68,V,,N,4,V,1004,V
02/04/2020,4,2,V,1,V,3,V,17,V,314,V,10.8,V,,N,70,V,,N,0,V,898,V
02/04/2020,5,2,V,1,V,3,V,,N,253,V,6.4,V,14.4,V,94,V,,N,0,V,1004,V
02/04/2020,6,2,V,1,V,9,V,12,V,227,V,0.6,V,14.3,V,79,V,,N,0,V,1003,V
02/04/2020,7,2,V,2.4,V,18,V,13,V,293,V,0.2,V,14,V,49,V,,N,0,V,1004,V
02/04/2020,8,2,V,5.3,V,23,V,15,V,274,V,0,V,14.2,V,43,V,,N,0,V,1004,V
02/04/2020,9,2,V,1,V,8,V,18,V,181,V,2.2,V,14.1,V,73,V,,N,0,V,1004,V
02/04/2020,10,2,V,1,V,3,V,23,V,167,V,2.9,V,14.6,V,85,V,,N,0,V,1004,V
02/04/2020,11,2,V,1,V,3,V,15,V,150,V,3.4,V,13.9,V,90,V,,N,0.2,V,1004,V
02/04/2020,12,2,V,1,V,3,V,26,V,148,V,1.8,V,13.8,V,93,V,,N,0,V,1004,V
02/04/2020,13,2,V,1,V,3,V,22,V,185,V,0.8,V,15,V,92,V,,N,0.2,V,1004,V
02/04/2020,14,2,V,1,V,3,V,14,V,219,V,1.5,V,16,V,102,V,,N,0,V,1003,V
02/04/2020,15,2,V,1,V,3,V,9,V,221,V,2.4,V,15.8,V,106,V,,N,0,V,1004,V
02/04/2020,16,2,V,1,V,3,V,10,V,220,V,3.4,V,15,V,101,V,,N,0,V,1004,V
02/04/2020,17,2,V,1,V,3,V,3,V,217,V,2.6,V,14.7,V,96,V,,N,0,V,1004,V
02/04/2020,18,2,V,1,V,3,V,7,V,280,V,2.3,V,14.3,V,96,V,,N,0,V,1004,V
02/04/2020,19,2,V,1,V,3,V,8,V,226,V,2.3,V,13.6,V,93,V,,N,0,V,1004,V
02/04/2020,20,2,V,1,V,3,V,12,V,216,V,2.8,V,13.6,V,88,V,,N,0,V,1005,V
02/04/2020,21,2,V,1,V,3,V,14,V,260,V,5.7,V,13.1,V,89,V,,N,0.2,V,1005,V
02/04/2020,22,2,V,1,V,3,V,10,V,355,V,5.6,V,12.7,V,88,V,,N,0.2,V,1005,V
02/04/2020,23,2,V,1,V,3,V,8,V,266,V,5.8,V,12.8,V,89,V,,N,0,V,1005,V
02/04/2020,24,2,V,7.2,V,15,V,7,V,263,V,7.3,V,13.3,V,88,V,,N,0,V,1005,V
03/04/2020,1,2,V,1,V,3,V,7,V,23,V,7.6,V,13.5,V,98,V,,N,2.4,V,1005,V
03/04/2020,2,2,V,3.1,V,6,V,10,V,26,V,8,V,13.2,V,91,V,,N,0,V,1005,V
03/04/2020,3,2,V,4.8,V,13,V,14,V,25,V,7.7,V,13.5,V,85,V,,N,0,V,1005,V
03/04/2020,4,2,V,2,V,3,V,9,V,30,V,9.8,V,13.2,V,95,V,,N,0.2,V,1005,V
03/04/2020,5,2,V,8.3,V,11,V,8,V,29,V,12.1,V,12.5,V,86,V,,N,0.4,V,1006,V
03/04/2020,6,10,V,33.7,V,34,V,15,V,24,V,13.3,V,12.4,V,63,V,,N,0.2,V,1006,V
03/04/2020,7,7,V,12.6,V,24,V,21,V,24,V,12.7,V,13,V,74,V,,N,0,V,1007,V
03/04/2020,8,8,V,18.1,V,27,V,16,V,16,V,12.8,V,13.5,V,70,V,,N,0,V,1008,V
03/04/2020,9,10,V,23.1,V,35,V,16,V,96,V,11.5,V,14.3,V,67,V,,N,0,V,1009,V
03/04/2020,10,16,V,28.9,V,36,V,18,V,13,V,11.9,V,14.9,V,66,V,,N,0,V,1009,V
03/04/2020,11,18,V,32.6,V,32,V,19,V,246,V,12,V,15,V,73,V,,N,0,V,1010,V
03/04/2020,12,10,V,15.3,V,25,V,21,V,293,V,11.1,V,15,V,86,V,,N,0,V,1010,V
03/04/2020,13,17,V,44.8,V,30,V,22,V,248,V,10.5,V,15.1,V,79,V,,N,0,V,1010,V
03/04/2020,14,7,V,10.4,V,16,V,23,V,283,V,9.6,V,15,V,97,V,,N,0,V,1010,V
03/04/2020,15,5,V,4.5,V,10,V,21,V,266,V,8.2,V,14.9,V,104,V,,N,0,V,1010,V
03/04/2020,16,2,V,5.2,V,8,V,31,V,309,V,9,V,14.7,V,94,V,,N,0,V,1010,V
03/04/2020,17,2,V,2.9,V,3,V,28,V,306,V,8.4,V,14.4,V,97,V,,N,0,V,1010,V
03/04/2020,18,2,V,1,V,3,V,24,V,286,V,6.1,V,13.6,V,100,V,,N,0,V,1011,V
03/04/2020,19,2,V,1,V,3,V,21,V,282,V,3.8,V,12.5,V,92,V,,N,0,V,1011,V
03/04/2020,20,2,V,1,V,3,V,20,V,300,V,2,V,11.4,V,80,V,,N,0,V,1012,V
03/04/2020,21,2,V,1,V,3,V,26,V,283,V,2.6,V,11,V,80,V,,N,0,V,1012,V
03/04/2020,22,2,V,1,V,3,V,22,V,264,V,3.2,V,10.7,V,88,V,,N,0,V,1013,V
03/04/2020,23,2,V,1,V,3,V,20,V,267,V,3.6,V,10.3,V,77,V,,N,0,V,1013,V
03/04/2020,24,2,V,1,V,3,V,25,V,266,V,3.1,V,10.1,V,78,V,,N,0,V,1013,V
04/04/2020,1,2,V,1,V,3,V,22,V,266,V,2.6,V,10.1,V,78,V,,N,0.8,V,1013,V
04/04/2020,2,2,V,1,V,3,V,18,V,300,V,2.3,V,10.5,V,79,V,,N,0,V,1013,V
04/04/2020,3,2,V,1,V,3,V,19,V,301,V,2.1,V,10.7,V,80,V,,N,0,V,1013,V
04/04/2020,4,2,V,1,V,3,V,14,V,298,V,2.2,V,10.6,V,73,V,,N,0,V,1013,V
04/04/2020,5,2,V,1,V,3,V,20,V,299,V,2.3,V,10.8,V,77,V,,N,0,V,1013,V
04/04/2020,6,2,V,1,V,3,V,20,V,313,V,1.7,V,10.9,V,77,V,,N,0,V,1014,V
04/04/2020,7,2,V,1,V,3,V,21,V,319,V,3.7,V,13.1,V,83,V,,N,0,V,1014,V
04/04/2020,8,2,V,1,V,3,V,18,V,334,V,5.7,V,15.2,V,88,V,,N,0,V,1015,V
04/04/2020,9,2,V,5.9,V,10,V,17,V,333,V,6.4,V,15.9,V,88,V,,N,0,V,1015,V
04/04/2020,10,2,V,10.2,V,14,V,16,V,343,V,6.5,V,16.5,V,85,V,,N,0,V,1016,V
04/04/2020,11,5,V,6.7,V,10,V,14,V,264,V,7.2,V,16.6,V,97,V,,N,0,V,1015,V
04/04/2020,12,2,V,2.6,V,3,V,18,V,243,V,4.3,V,17.5,V,101,V,,N,0,V,1015,V
04/04/2020,13,2,V,3.9,V,8,V,13,V,309,V,4.7,V,17.2,V,102,V,,N,0,V,1015,V
04/04/2020,14,2,V,1,V,3,V,15,V,312,V,4.6,V,17.2,V,108,V,,N,0,V,1015,V
04/04/2020,15,2,V,2.6,V,6,V,12,V,347,V,4.3,V,16.7,V,106,V,,N,0,V,1015,V
04/04/2020,16,2,V,1,V,3,V,15,V,265,V,4.4,V,16.2,V,111,V,,N,0,V,1015,V
04/04/2020,17,2,V,2,V,3,V,14,V,327,V,3,V,15.9,V,110,V,,N,0,V,1015,V
04/04/2020,18,2,V,1,V,3,V,15,V,303,V,2.2,V,14.8,V,107,V,,N,0,V,1015,V
04/04/2020,19,2,V,1,V,3,V,17,V,330,V,0.7,V,13.7,V,98,V,,N,0,V,1015,V
04/04/2020,20,2,V,1,V,3,V,17,V,294,V,0,V,13,V,80,V,,N,0,V,1016,V
04/04/2020,21,2,V,1,V,3,V,24,V,310,V,0,V,12.3,V,79,V,,N,0,V,1016,V
04/04/2020,22,2,V,1,V,8,V,30,V,267,V,0,V,12,V,67,V,,N,0,V,1016,V
04/04/2020,23,2,V,1,V,7,V,26,V,261,V,0,V,11.1,V,47,V,,N,0,V,1016,V
04/04/2020,24,2,V,1,V,3,V,26,V,261,V,0.1,V,11.1,V,63,V,,N,0,V,1016,V
05/04/2020,1,2,V,1,V,3,V,22,V,261,V,0,V,11.1,V,61,V,,N,0,V,1016,V
05/04/2020,2,2,V,1,V,3,V,23,V,259,V,0.2,V,10.2,V,41,V,,N,0.2,V,1015,V
05/04/2020,3,2,V,1,V,3,V,18,V,274,V,0.8,V,10.3,V,58,V,,N,0,V,1015,V
05/04/2020,4,2,V,1,V,3,V,19,V,274,V,1,V,10.2,V,61,V,,N,0,V,1015,V
05/04/2020,5,2,V,1,V,3,V,15,V,274,V,1.2,V,10.1,V,75,V,,N,0,V,1015,V
05/04/2020,6,2,V,1,V,3,V,13,V,303,V,0.9,V,10.2,V,69,V,,N,0,V,1015,V
05/04/2020,7,2,V,1,V,3,V,10,V,283,V,0.3,V,12.2,V,62,V,,N,0,V,1016,V
05/04/2020,8,2,V,1,V,3,V,11,V,270,V,1.1,V,14.8,V,85,V,,N,0,V,1016,V
05/04/2020,9,2,V,1,V,3,V,13,V,260,V,2.8,V,16.1,V,121,V,,N,0,V,1016,V
05/04/2020,10,2,V,1,V,3,V,16,V,237,V,3.5,V,16.7,V,122,V,,N,0,V,1017,V
05/04/2020,11,2,V,1,V,3,V,14,V,233,V,3.4,V,17.1,V,124,V,,N,0,V,1017,V
05/04/2020,12,2,V,1,V,3,V,10,V,203,V,2.7,V,17.7,V,134,V,,N,0,V,1016,V
05/04/2020,13,2,V,1,V,3,V,20,V,257,V,3,V,17.6,V,122,V,,N,0,V,1016,V
05/04/2020,14,2,V,1,V,3,V,18,V,255,V,3.4,V,17.7,V,119,V,,N,0,V,1015,V
05/04/2020,15,2,V,1,V,3,V,10,V,250,V,3.6,V,17.1,V,128,V,,N,0,V,1015,V
05/04/2020,16,2,V,1,V,3,V,11,V,261,V,3.6,V,16.5,V,130,V,,N,0,V,1015,V
05/04/2020,17,2,V,1,V,3,V,12,V,264,V,2.3,V,16.2,V,125,V,,N,0,V,1015,V
05/04/2020,18,2,V,1,V,3,V,15,V,266,V,0.5,V,16.2,V,124,V,,N,0,V,1015,V
05/04/2020,19,2,V,1,V,3,V,12,V,271,V,0.5,V,14.7,V,112,V,,N,0,V,1015,V
05/04/2020,20,2,V,1,V,8,V,17,V,278,V,0.4,V,13.4,V,92,V,,N,0,V,1016,V
05/04/2020,21,2,V,1,V,8,V,20,V,283,V,0,V,13.1,V,94,V,,N,0,V,1016,V
05/04/2020,22,2,V,1,V,7,V,18,V,282,V,0,V,12,V,77,V,,N,0,V,1016,V
05/04/2020,23,2,V,1,V,3,V,20,V,277,V,0,V,12.1,V,90,V,,N,0,V,1016,V
05/04/2020,24,2,V,1,V,3,V,21,V,280,V,0.3,V,11.7,V,84,V,,N,0,V,1017,V
06/04/2020,1,2,V,1,V,3,V,13,V,265,V,0.7,V,11.5,V,94,V,,N,0.2,V,1017,V
06/04/2020,2,2,V,1,V,3,V,15,V,262,V,0.1,V,11.2,V,90,V,,N,0,V,1016,V
06/04/2020,3,2,V,1,V,3,V,13,V,261,V,0,V,10.9,V,93,V,,N,0,V,1016,V
06/04/2020,4,2,V,1,V,3,V,12,V,259,V,0.3,V,11,V,93,V,,N,0,V,1017,V
06/04/2020,5,2,V,2.3,V,13,V,14,V,261,V,0.3,V,10.9,V,75,V,,N,0,V,1017,V
06/04/2020,6,2,V,1,V,29,V,15,V,258,V,0.7,V,10.6,V,56,V,,N,0,V,1017,V
06/04/2020,7,2,V,3.1,V,23,V,15,V,260,V,0,V,13.1,V,72,V,,N,0.2,V,1018,V
06/04/2020,8,2,V,3.1,V,10,V,10,V,258,V,0.2,V,16.2,V,89,V,,N,0,V,1018,V
06/04/2020,9,2,V,1,V,3,V,18,V,259,V,1.4,V,17.2,V,107,V,,N,0,V,1019,V
06/04/2020,10,2,V,1,V,3,V,11,V,264,V,2.6,V,17.9,V,108,V,,N,0,V,1019,V
06/04/2020,11,2,V,1,V,3,V,9,V,261,V,3.1,V,18.2,V,116,V,,N,0,V,1020,V
06/04/2020,12,2,V,1,V,3,V,13,V,257,V,3.3,V,18.7,V,117,V,,N,0,V,1020,V
06/04/2020,13,2,V,1,V,3,V,11,V,260,V,4.1,V,18.3,V,125,V,,N,0,V,1020,V
06/04/2020,14,2,V,1,V,3,V,8,V,265,V,4.8,V,17.9,V,126,V,,N,0,V,1019,V
06/04/2020,15,2,V,1,V,3,V,10,V,258,V,3.7,V,18.2,V,125,V,,N,0,V,1019,V
06/04/2020,16,2,V,1,V,3,V,14,V,255,V,3.4,V,17.6,V,124,V,,N,0,V,1020,V
06/04/2020,17,2,V,1,V,3,V,11,V,256,V,2.6,V,17,V,127,V,,N,0,V,1020,V
06/04/2020,18,2,V,1,V,3,V,12,V,253,V,2.5,V,16,V,130,V,,N,0,V,1020,V
06/04/2020,19,2,V,1,V,3,V,17,V,256,V,0.9,V,15.4,V,120,V,,N,0,V,1020,V
06/04/2020,20,2,V,1,V,3,V,19,V,266,V,0.3,V,14.2,V,100,V,,N,0,V,1021,V
06/04/2020,21,2,V,1,V,3,V,16,V,289,V,0.2,V,13.2,V,83,V,,N,0,V,1021,V
06/04/2020,22,2,V,1,V,3,V,16,V,283,V,0,V,12.4,V,77,V,,N,0,V,1021,V
06/04/2020,23,2,V,1,V,3,V,19,V,275,V,1.1,V,12.4,V,84,V,,N,0,V,1021,V
06/04/2020,24,2,V,1,V,3,V,20,V,277,V,0.7,V,12.2,V,87,V,,N,0,V,1021,V
07/04/2020,1,2,V,1,V,3,V,17,V,268,V,0.4,V,11.8,V,76,V,,N,0.2,V,1021,V
07/04/2020,2,2,V,1,V,3,V,14,V,270,V,0.3,V,11.6,V,80,V,,N,0,V,1021,V
07/04/2020,3,2,V,1,V,3,V,12,V,270,V,0.6,V,11.7,V,89,V,,N,0,V,1021,V
07/04/2020,4,2,V,1,V,3,V,12,V,266,V,0.2,V,11.9,V,82,V,,N,0,V,1021,V
07/04/2020,5,2,V,1,V,3,V,14,V,261,V,0,V,12,V,73,V,,N,0,V,1021,V
07/04/2020,6,2,V,7.9,V,32,V,15,V,261,V,0,V,11.8,V,40,V,,N,0,V,1021,V
07/04/2020,7,2,V,7.9,V,25,V,16,V,274,V,0.1,V,13.5,V,59,V,,N,0,V,1021,V
07/04/2020,8,2,V,4.2,V,16,V,13,V,276,V,1.9,V,16.1,V,88,V,,N,0,V,1022,V
07/04/2020,9,2,V,4.5,V,18,V,10,V,257,V,2.4,V,16.4,V,100,V,,N,0,V,1022,V
07/04/2020,10,2,V,6,V,19,V,9,V,138,V,2.7,V,17,V,101,V,,N,0,V,1022,V
07/04/2020,11,2,V,3.4,V,11,V,8,V,84,V,3.7,V,18,V,109,V,,N,0,V,1022,V
07/04/2020,12,2,V,3.8,V,14,V,14,V,80,V,3.1,V,17.9,V,105,V,,N,0,V,1022,V
07/04/2020,13,2,V,2.7,V,9,V,12,V,75,V,3.2,V,18.3,V,108,V,,N,0,V,1021,V
07/04/2020,14,2,V,2.3,V,7,V,12,V,83,V,3.6,V,18.3,V,109,V,,N,0,V,1021,V
07/04/2020,15,2,V,2.9,V,12,V,13,V,84,V,3.3,V,18.3,V,109,V,,N,0,V,1021,V
07/04/2020,16,2,V,1,V,3,V,12,V,88,V,3.6,V,17.7,V,114,V,,N,0,V,1021,V
28/06/2020,3,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,D
07/04/2020,17,2,V,1,V,3,V,17,V,92,V,3.9,V,16.5,V,120,V,,N,0,V,1021,V
07/04/2020,18,2,V,1,V,3,V,10,V,93,V,2,V,16,V,114,V,,N,0,V,1021,V
07/04/2020,19,2,V,1,V,3,V,12,V,158,V,0.6,V,15.1,V,100,V,,N,0,V,1021,V
07/04/2020,20,2,V,1,V,3,V,13,V,189,V,0.4,V,14.6,V,97,V,,N,0,V,1022,V
07/04/2020,21,2,V,1,V,3,V,13,V,193,V,0.1,V,14.5,V,97,V,,N,0,V,1022,V
07/04/2020,22,2,V,1,V,3,V,12,V,185,V,0.1,V,14,V,92,V,,N,0,V,1022,V
07/04/2020,23,2,V,1,V,3,V,16,V,202,V,0,V,13.5,V,73,V,,N,0,V,1022,V
07/04/2020,24,2,V,1,V,3,V,14,V,193,V,0.1,V,12.9,V,85,V,,N,0,V,1022,V
08/04/2020,1,2,V,1,V,3,V,12,V,135,V,0.3,V,12.7,V,88,V,,N,0,V,1021,V
08/04/2020,2,2,V,1,V,3,V,14,V,120,V,0,V,12.4,V,82,V,,N,0,V,1021,V
08/04/2020,3,2,V,1,V,3,V,16,V,118,V,0.3,V,12.2,V,77,V,,N,0,V,1020,V
08/04/2020,4,2,V,1,V,3,V,19,V,96,V,0.6,V,12.3,V,93,V,,N,0,V,1020,V
08/04/2020,5,2,V,1,V,3,V,21,V,95,V,0.1,V,11.8,V,75,V,,N,0,V,1020,V
08/04/2020,6,2,V,1,V,9,V,17,V,93,V,1,V,12.4,V,81,V,,N,0,V,1020,V
08/04/2020,7,2,V,1,V,8,V,17,V,106,V,0.3,V,14.5,V,75,V,,N,0,V,1021,V
08/04/2020,8,2,V,1,V,3,V,17,V,78,V,0.9,V,16.9,V,102,V,,N,0,V,1021,V
08/04/2020,9,2,V,1,V,3,V,21,V,88,V,2.8,V,17.2,V,124,V,,N,0,V,1021,V
08/04/2020,10,2,V,1,V,3,V,16,V,90,V,3.2,V,18.2,V,120,V,,N,0,V,1021,V
08/04/2020,11,2,V,1,V,3,V,17,V,88,V,4.4,V,18.5,V,112,V,,N,0,V,1020,V
08/04/2020,12,2,V,1,V,3,V,14,V,87,V,4.3,V,18.8,V,108,V,,N,0,V,1020,V
08/04/2020,13,2,V,1,V,3,V,13,V,82,V,4.6,V,18.5,V,111,V,,N,0,V,1020,V
08/04/2020,14,2,V,1,V,3,V,16,V,72,V,3.6,V,18.8,V,101,V,,N,0,V,1019,V
08/04/2020,15,2,V,1,V,3,V,17,V,68,V,3.9,V,18.7,V,117,V,,N,0,V,1019,V
08/04/2020,16,2,V,1,V,3,V,14,V,63,V,3.2,V,18.8,V,112,V,,N,0,V,1018,V
08/04/2020,17,2,V,1,V,3,V,15,V,56,V,2.3,V,18.5,V,107,V,,N,0,V,1019,V
08/04/2020,18,2,V,1,V,3,V,21,V,270,V,2.9,V,17,V,110,V,,N,0,V,1019,V
08/04/2020,19,2,V,1,V,3,V,18,V,88,V,1.7,V,16.4,V,97,V,,N,0,V,1019,V
08/04/2020,20,2,V,1,V,3,V,16,V,179,V,0.8,V,15.9,V,95,V,,N,0,V,1019,V
08/04/2020,21,2,V,1,V,3,V,17,V,22,V,0,V,14.3,V,64,V,,N,0,V,1019,V
08/04/2020,22,2,V,1,V,3,V,21,V,60,V,0.3,V,13.6,V,64,V,,N,0,V,1019,V
08/04/2020,23,2,V,1,V,3,V,16,V,80,V,0,V,13.6,V,75,V,,N,0,V,1019,V
08/04/2020,24,2,V,1,V,3,V,12,V,89,V,0.5,V,13.6,V,80,V,,N,0,V,1018,V
09/04/2020,1,2,V,1,V,3,V,14,V,97,V,0.2,V,13.5,V,76,V,,N,0,V,1018,V
09/04/2020,2,2,V,1,V,3,V,14,V,97,V,0.1,V,13,V,71,V,,N,0,V,1017,V
09/04/2020,3,2,V,1,V,3,V,16,V,90,V,1.5,V,13.4,V,84,V,,N,0,V,1017,V
09/04/2020,4,2,V,1,V,3,V,18,V,85,V,1,V,13.2,V,92,V,,N,0,V,1017,V
09/04/2020,5,2,V,1,V,3,V,17,V,85,V,0.2,V,13.4,V,85,V,,N,0,V,1017,V
09/04/2020,6,2,V,1,V,16,V,20,V,91,V,0.5,V,12.5,V,49,V,,N,0,V,1017,V
